TaxID;output/DNA_220623_24hmix_cer_BIOMminiprep_S22_kaiju.out
2652276;83
2652278;1
2652285;20
2652286;13
2652290;41
2652291;9
2652292;18
2652293;1
2652309;91
2652391;4
2652414;15
2652417;1
2652445;4
2652721;4
2652882;2
2653125;90
2653126;1
2653132;1
2653133;1
2653134;6
2653137;7
2653142;3
2653143;7
2653158;1
2653163;1
2653166;6
2653167;2
2653170;4
2653171;1
2653173;2
2653178;7
2653183;1
2653184;1
2653185;550
2653200;1
2653201;2
2653216;1
2653218;1
2653271;2
2653499;42
2653507;1
2653640;30
2653643;11
2653644;1
2653645;3
2653650;141
2653657;1
2653725;33
2653770;2
2653771;31
2653852;2
2653855;2
2653858;21
2653893;4
2654173;3
2654188;2
2654216;2
2654218;19
2654243;2
2654244;5
2654245;11
2654249;1
2654254;6
2654255;1
2654282;1
2654490;1
2654636;11
2654676;13
2654843;6
2654844;2
2654845;6
2654874;3
2654972;41
2654973;17
2654975;32
2654976;2
2654978;4
2654982;13
2654983;2
2654998;10
2655001;43
2655002;3543
2655003;4
2655021;65
2656514;1
2656515;1
2656529;10
2656532;2
2656534;1
2656537;1
2656538;4
2656543;1
2656572;1
2656582;2
2656603;2
2656678;4
2656693;2
2656696;16
2656697;5
2656698;4
2656701;2
2656703;1
2656704;2
2656706;2
2656708;5
2656709;13
2656710;148
2656712;15
2656713;12
2656715;61
2656716;3
2656717;22
2656718;17
2656719;5
2656720;22
2656723;1
2656724;5
2656725;14
2656730;83
2656915;5
2656916;2
2657486;1
2660687;5
2660693;466
2660694;71
2660695;51
2660748;1
2661628;1
2661687;5
2661937;6
2662034;1
2662126;14
2662127;14
2662136;4
2662137;121
2662139;1
2662179;1
2662198;6
2662207;1
2662265;1
2662283;1
2662294;16
2662295;15
2662296;3
2662297;2
2662298;12
2662299;3
2662362;16
2662757;2
2663009;11
2663120;1
2663123;2
2663324;1
2663533;3
2663795;1
2663823;1
2663824;1
2663837;1
2663860;14
2664091;1
2664132;2
2664192;6
2664193;4
2664194;3
2664195;2
2664196;16
2664209;1
2664220;2
2664227;28
2664228;1
2664229;5
2664230;4
2664231;58
2664232;46
2664417;1
2664442;9
2664894;3
2664939;3
2665156;20
2665157;2
2665161;58
2665504;2
2665642;1
2665644;1
2665646;1
2666075;2
2666081;4
2666082;4
2666085;6
2666136;3
2666137;2
2666138;4
2666139;17
2666183;4
2666185;1
2666188;5
2666192;2
2666327;12
2666330;28
2668052;1
2668065;3
2670329;8
2670345;3
2670347;3
2670374;3
2674970;3
2674975;5
2675003;5
2675057;3
2675058;1
2675109;1
2675202;5
2675222;1
2675226;1
2675227;3
2675228;1
2675230;11
2675231;5
2675232;3
2675233;6
2675234;4
2675245;2
2675246;3
2675248;2
2675250;2
2675251;2
2675254;10
2675255;5
2675256;1
2675257;4
2675262;1
2675332;4
2675378;2
2675441;10
2675442;199
2675443;2
2675446;66
2675448;44
2675449;16
2675450;1
2675457;2
2675523;1
2675707;1
2675710;2
2675711;1
2675747;2
2675750;1
2675754;2
2675876;1
2675878;2
2676062;3
2676064;20
2676234;1
2676247;29
2676295;1
2676298;1
2676308;4
2676445;1
2676560;3
2676787;24
2676868;3
2678260;2
2678261;2
2678352;3
2678563;1
2678564;3
2678566;29
2678601;57
2678611;3
2678690;1
2678890;1
2679905;3
2679963;5
2679995;1
2680020;1
2681391;1
2681394;16
2681411;4
2681412;1
2681414;1
2681441;1
2681452;4
2681462;2
2681465;1
2681492;1
2681552;11
2681556;2
2681618;1
2681674;1
2681766;9
2681861;3
2681965;4
2681969;1
2681983;2
2681984;4
2681987;1
2682090;1
2682091;2
2682092;9
2682096;3
2682097;26
2682137;3
2682144;1
2682145;312
2682456;1
2682474;14
2682486;1
2682493;2
2682546;2
2682776;23
2682781;3
2682849;1
2682968;21
2682977;2
2682993;7
2683017;2
2683192;7
2683194;7
2683195;1
2683241;2
2683249;3
2683258;1
2683259;1
2683262;1
2683263;18
2683264;1
2683272;17
2683292;4
2683588;6
2683589;2
2683592;4
2683673;8
2683708;7
2683713;22
2683714;2
2683717;7
2684405;2
2684853;7
2684926;241
2684943;4
2684990;1
2685026;6
2685106;3
2685271;1
2685293;3
2685620;7
2685852;9
2685906;7
2686016;1
2686077;2
2686079;19
2686080;1
2686082;5
2686092;5
2686208;3
2686210;3
2686238;7
2686242;1
2686245;43
2686246;15
2686250;2
2686256;1
2686258;16
2686262;1
2686272;1
2686277;1
2686278;6
2686281;2
2686282;2
2686283;1
2686291;3
2686304;1
2686308;1
2686309;2
2686310;9
2686311;9
2686312;2
2686346;1
2686357;3
2686365;1
2686366;1
2686378;44
2686431;1
2686434;1
2686437;1
2686455;7
2686457;7
2686458;1
2686460;5
2686461;2
2686462;1
2686463;3
2687242;13
2687299;2
2687306;8
2688777;8
2689077;1
2689078;2
2689097;2
2689098;8
2689100;2
2689105;5
2689108;2
2689393;1
2689575;1
2690249;1
2690251;1
2690253;2
2690837;2
2690964;1
2691084;4
2691357;13
2691532;5
2691580;6
2691581;11
2691889;2
2692134;1
2692137;1
2692166;3
2692170;56
2692173;6
2692179;1
2692189;1
2692210;1
2692211;3
2692424;2
2692566;1
2692584;46
2692619;1
2692621;3
2692622;4
2692623;1
2692737;3
2692738;15
2692740;1
2692768;1
2692769;2
2692770;1
2692782;4
2692783;1
2692784;1
2692791;1
2692794;3
2692800;1
2692806;3
2692808;4
2692820;2
2692821;1
2692823;1
2692825;2
2692827;2
2692832;2
2692834;2
2692838;2
2692842;1
2692843;1
2692850;2
2692857;65
2692869;1
2692870;1
2692917;1
2695265;1
2695268;13
2695274;4
2695275;1
2695836;4
2695837;1
2695839;2
2695856;2
2695876;1
2695882;2
2696063;13
2696086;21
2696285;4
2696299;3
2696336;246
2696340;2
2696355;1
2696356;2
2696359;3
2696377;5
2696380;3
2696383;1
2696396;1
2696397;3
2696399;1
2696409;1
2696411;1
2696412;1
2696419;3
2696420;3
2696428;2
2696429;3
2696431;14
2696432;1
2696438;1
2696441;2
2696442;1
2696445;2
2696453;1
2696458;2
2696461;1
2696560;6
2696561;1
2696565;1
2697007;1
2697008;164
2697010;1
2697024;4
2697027;1
2697030;20
2697031;1
2697032;6
2697035;4
2697043;3
2697053;1
2697090;3
2697091;1
2697093;1
2697367;4
2697469;71
2697501;1
2697502;10
2697503;2
2697504;5
2697515;3
2697537;1
2697568;1
2697650;1
2697651;1
2697652;2
2697657;1
2698458;2
2698672;1
2698676;2
2698679;2
2698684;7
2698726;1
2698737;14
2698831;4
2698832;37
2698834;1
2698900;3
2698910;1
2698923;3
2698928;6
2698929;5
2699295;1
2699427;11
2699430;1
2699460;19
2699468;13
2699469;1
2699738;1
2699754;7
2699794;1
2699877;12
2699888;1
2699889;1
2700081;1
2703818;1
2703884;1
2703885;3
2703888;1
2703889;13
2703891;3
2703893;16
2703898;1
2703903;3
2704031;17
2704033;1
2704037;2
2704039;3
2704064;1
2704070;1
2704071;4
2704072;1
2704073;11
2704140;3
2704462;2
2704465;2
2704466;4
2704469;1
2704616;2
2704656;2
2705012;1
2705014;1
2705033;5
2705253;1
2705431;1
2705463;22
2705474;3
2705534;1
2705546;1
2705549;1
2706014;10
2706015;2
2706046;3
2706114;1
2706776;3
2706887;1
2706888;1
2706948;3
2707173;1
2707176;9
2707319;1
2707345;2
2707525;3
2708020;7
2708083;1
2708254;1
2708301;2
2708340;1
2708344;3
2708350;3
2708592;1
2709133;2
2709157;3
2709158;24
2709316;4
2709317;64
2709381;1
2709383;4
2709398;1
2709402;1
2709403;1
2709659;1
2709660;35
2709661;1
2709663;5
2709708;17
2709721;6
2709778;1
2709780;8
2709792;6
2709793;5
2709796;36
2709797;2
2710493;2
2710495;1
2710496;6
2710500;2
2710501;6
2710505;44
2710507;9
2710509;12
2710518;1
2710519;2
2710587;1
2710591;1
2710596;22
2710881;50
2711164;2
2711165;2
2711171;9
2711178;6
2711182;1
2711183;2
2711185;8
2711221;2
2712222;2
2712223;1
2712864;6
2712865;1
2712894;4
2712933;1
2712935;12
2712938;2
2712940;5
2712945;3
2712956;16
2712958;2
2712970;2
2712971;1
2712973;2
2712976;1
2712977;1
2712978;2
2713145;1
2713171;2
2713216;1
2713217;3
2713223;1
2713224;9
2713246;1
2713247;51
2713250;1
2713256;3
2713257;2
2713267;1
2713281;3
2713288;1
2713298;1
2713312;2
2713313;1
2713318;3
2713322;4
2713414;8
2713500;1
2713502;1
2713571;1
2713573;2
2714038;1
2714168;7
2714183;6
2714184;99
2714340;1
2714353;11
2714358;6
2714592;1
2714601;5
2714736;3
2714738;1
2714855;2
2714865;1
2714892;1
2714923;4
2714924;6
2714925;28
2714926;28
2714927;2
2714928;18
2714929;1
2714930;17
2714935;16
2714940;102
2714946;1
2714947;7
2714949;1
2714951;3
2714952;2
2714953;1
2715094;2
2715124;2
2715163;5
2715164;5
2715212;8
2715279;7
2715289;1
2715535;4
2715678;14
2715679;2
2715959;4
2715964;4
2715990;1
2716170;8
2716225;17
2716226;1
2716263;3
2716264;2
2716311;25
2716538;2
2716879;1
2716883;1
2716930;1
2717286;17
2717288;3
2717318;3
2717365;6
2717475;4
2717477;1
2717483;2
2717699;2
2718472;13
2718475;1
2718478;1
2718531;1
2718534;1
2718620;8
2718714;161
2718928;1
2718938;3
2718941;10
2718942;7
2718943;2
2719188;2
2719189;36
2719210;1
2719231;2
2719313;18
2719592;3
2719793;5
2719911;3
2719912;15
2720018;15
2720021;2
2720025;1
2720027;1
2720029;1
2720078;2
2720079;2
2720084;4
2720226;2
2720229;1
2720632;3
2720918;3
2720919;2
2720920;4
2720923;1
2720924;14
2720928;2
2720929;2
2720932;16
2720934;2
2720940;3
2720950;3
2721162;19
2721166;1
2721175;1
2721545;3
2721546;1
2721560;1
2721624;1
2721760;1
2722702;2
2722704;13
2722705;5
2722751;1
2722793;1
2723053;1
2723058;4
2723065;5
2723066;2
2723071;9
2723072;2
2723073;1
2723075;1
2723084;1
2723085;1
2723089;1
2723090;5
2723091;2
2723242;1
2723403;3
2723666;3
2723762;12093
2723769;15
2723772;1
2723776;4
2723892;5
2723893;7
2723894;1
2723896;2
2723899;2
2723900;4
2723904;3
2723905;1
2723906;6
2723907;58
2723910;3
2724076;5
2724121;4
2724150;9
2724191;3
2724309;2
2724322;2
2724481;9
2724527;6
2724619;77
2724879;5
2724939;2
2724942;1
2724999;1
2725264;1
2725268;1
2725288;3
2725303;6
2725304;25
2725414;2
2725477;30
2725494;2
2725557;2
2725562;37
2725616;10
2725618;54
2725623;2
2725629;10
2725942;2
2725944;1
2725996;2
2726076;2
2726078;5
2726183;1
2726185;8
2726188;7
2726427;1
2726434;1
2726738;3
2726742;1
2726954;1
2726979;2
2726982;3
2726983;1
2726989;3
2727865;3
2728020;5
2728022;2
2728023;8
2728037;2
2728835;1
2728836;17
2728838;2
2728839;2
2728840;25
2728842;4
2728845;1
2728846;1
2728847;6
2728848;5
2728851;1
2729096;2
2729112;1
2729136;2
2729175;1
2729386;1
2729421;10
2729423;2
2729538;1
2729539;4
2729541;23
2729574;4
2729575;12
2729616;8
2729618;1
2729623;6
2729629;6
2729639;2
2730080;2
2730401;3
2730403;1
2730889;4
2730918;1
2730920;5
2730925;4
2731098;1
2731115;2
2731219;57
2731247;218
2731249;171
2731251;44
2731255;2
2731342;1
2731360;1
2731377;15
2731552;2
2731619;28171
2731621;32
2731643;45
2731645;15
2731647;20
2731649;5
2731650;35
2731653;28
2731672;107
2731674;21
2731677;5
2731681;1
2731689;1
2731690;53
2731691;19
2731755;2
2731756;1
2731925;2
2731928;7
2731935;4
2731937;13
2731938;12
2731941;28
2731942;51
2731948;5
2731950;4
2731954;2
2731958;9
2731981;4
2731989;3
2731990;88
2732012;27
2732013;215
2732014;3
2732016;4
2732017;64
2732020;1
2732037;7
2732038;1921
2732045;42
2732046;1
2732049;3
2732062;32
2732067;1
2732254;3
2732364;4
2732416;2
2732487;1
2732612;2
2732614;1
2732675;2
2732677;2
2732679;26
2732681;1
2732683;2
2732686;57
2732688;33
2732693;37
2732694;4
2732695;75
2732868;1
2732909;1
2732910;6
2732911;3
2732913;1
2732918;1
2732921;6
2732926;2
2732928;31
2732930;5
2732932;5
2732938;3
2732939;19
2732960;59
2732962;5
2732963;12
2732964;10
2732965;4
2732968;9
2732969;1
2732970;66
2732971;1
2733088;24
2733092;4
2733095;72
2733098;3
2733102;13
2733104;4
2733109;1
2733112;21
2733115;1
2733124;251
2733127;2
2733128;41
2733130;41
2733140;1
2733141;13
2733142;2
2733146;12
2733151;15
2733153;5
2733154;6
2733155;12
2733160;7
2733161;158
2733162;2
2733165;2
2733167;2
2733170;9
2733178;3
2733184;1
2733196;3
2733197;2
2733198;5
2733204;2
2733210;2
2733216;1
2733220;7
2733340;1
2733341;2
2733345;4
2733394;3
2733481;1
2733486;2
2733488;2
2733571;1
2733572;1
2733589;1
2733612;2
2733614;2
2733641;1
2733642;1
2733862;1
2733866;8
2733867;1
2733869;2
2733883;1
2733895;1
2733919;5
2733935;2
2733955;1
2733981;14
2733997;1
2734013;1
2734014;1
2734079;7
2734085;1
2734091;12
2734125;1
2734128;23
2734134;1
2734140;22
2734141;31
2734143;8
2734148;1
2734153;2
2734283;1
2734618;1
2734808;9
2734809;1
2734909;9
2734912;1
2735135;6
2735167;1
2735259;1
2735268;1
2735300;27
2735316;2
2735435;1
2735528;3
2735554;1
2735555;1
2735562;2
2735563;3
2735870;1
2735871;2
2735886;6
2735896;2
2735899;13
2736185;3
2736186;1
2736189;4
2736190;203
2736223;6
2736226;1
2736229;1
2736252;2
2736257;8
2736267;5
2736269;2
2736270;1
2736280;1
2736284;6
2736290;18
2736291;3
2736292;1
2736294;12
2736296;3
2736302;2
2736641;7
2736643;2
2736757;5
2736817;5
2736933;1
2737028;1
2737049;2
2737171;3
2737536;13
2737662;3
2738138;7
2738374;3
2738376;2
2738405;2
2738413;5
2738439;1
2738446;5
2738448;1
2738452;3
2738515;2
2738809;2
2738811;1
2738821;6
2738831;4
2738837;12
2738844;3
2738846;1
2738867;1
2739061;1
2739389;4
2739432;2
2739751;1
2739752;77
2739753;1
2739754;1
2739834;55
2739858;1
2740151;9
2740154;14
2740155;74
2740163;16
2740164;1
2740170;2
2740184;2
2740185;1
2740186;1
2740427;13
2740462;4
2740464;7
2740515;35
2740517;2
2740518;3
2740558;8
2740577;1
2740579;10
2740584;1
2740746;5
2740803;1
2740817;5
2740837;1
2741065;18
2741301;8
2741323;1
2741341;2
2741433;1
2741544;5
2741673;1
2741738;1
2742112;13
2742113;2
2742202;5
2742203;3
2742598;9
2742601;2
2742602;3
2742604;1
2742605;2
2742608;6
2742609;1
2742611;15
2742618;1
2742619;1
2742639;4
2742653;1
2742661;2
2742667;1
2742671;1
2742676;1
2742677;1
2742683;1
2742685;1
2742698;2
2742946;1
2742993;1
2743000;2
2743357;1
2743402;4
2743403;7
2743470;1
2743471;2
2743472;1
2743575;39
2743610;6
2743618;1
2743772;17
2743777;1
2743781;3
2743801;1
2743819;1
2743903;7
2743904;7
2743909;1
2743910;7
2743922;3
2743923;3
2743933;1
2743935;3
2743937;6
2743939;5
2743960;1
2743968;7
2743969;15
2743989;13
2743998;2377
2744239;1
2744413;3
2744417;4
2744420;2
2744427;13
2744428;1
2744443;16
2744445;77
2744446;2
2744455;2
2744469;3
2744473;1
2744479;2
2744522;2
2744523;4
2745138;1
2745200;1
2745202;1
2745493;2
2745500;2
2745502;2
2745558;1
2745574;1
2745672;2
2745673;17
2745699;1
2745703;6
2745851;1
2745870;7
2745873;3
2745875;5
2745876;7
2745877;4
2745878;8
2745879;12
2745900;3
2745947;5
2746075;2
2746223;15
2746225;4
2746228;3
2746928;1
2746963;4
2747268;5
2747485;10
2747780;2
2748009;1
2748011;3
2748050;1
2748310;2
2748318;1
2748319;23
2748322;2
2748371;1
2748377;5
2748378;131
2748629;5
2749214;1
2749215;1
2749360;11
2749424;3
2749425;1
2749426;2
2749430;4
2749437;1
2749438;56
2749439;95
2749826;1
2749938;62
2749939;14
2749961;5
2749962;250
2749991;2
2749993;1
2749996;5
2750084;6
2750085;1
2750285;3
2750658;1
2750659;17
2750818;8
2750853;33
2750858;1
2750967;1
2750995;2
2751012;2
2751026;6
2751188;1
2751190;1
2751196;4
2751202;5
2751213;25
2751221;1
2751222;3
2751239;2
2751244;17
2751262;1
2751263;1
2751272;103
2751274;4
2751277;1
2751283;6
2751287;6
2751313;2
2751316;1
2751370;2
2751812;1
2751884;8
2752310;6
2752316;1
2752520;4
2752549;4
2752797;14
2753149;8
2753154;1
2753730;2
2753733;2
2754044;3
2754694;113
2754695;6
2754717;17
2754723;16
2755038;1
2755041;8
2755051;9
2755338;1
2755358;2
2755406;1
2756149;2
2756217;11
2756218;3
2756294;1
2757714;2
2757715;7
2757768;18
2758037;6
2758418;5
2758440;4
2758442;1
2758443;4
2758565;4
2758567;1
2758570;2
2758572;1
2758579;1
2758661;2
2758695;3
2758709;12
2758726;1
2759037;4
2759121;12
2759125;1
2759179;2
2759186;43
2759192;1
2759193;12
2759194;115
2759203;726
2759205;4
2759208;3
2759209;30
2759212;4
2759213;1
2759214;5
2759218;3
2759272;2
2759389;3
2759393;2
2759399;7
2759455;1
2759463;1
2759464;4
2759465;1
2759680;4
2759681;1
2759702;54
2759707;1
2759716;1
2759719;1
2759727;2
2759728;4
2759731;1
2759736;59
2759744;1
2759855;3
2759899;3
2759911;3
2759944;1
2759945;5
2759953;3
2759954;1
2760083;13
2760087;4
2760088;1
2760090;2
2760093;3
2760306;1
2760313;1
2760705;1
2760713;2
2760804;1
2760814;1
2760816;3
2760832;1
2760935;2
2760936;2
2760943;1
2760960;1
2761047;1
2761105;5
2761109;1
2761110;14
2761120;12
2761164;150
2761221;1
2761222;1
2761229;2
2761238;2
2761251;4
2761333;10
2761370;1
2761452;1
2761453;2
2761579;1
2761580;2
2761620;1
2761623;1
2761624;2
2761708;1
2762014;122
2762020;1
2762059;1
2762061;1
2762213;2
2762215;8
2762216;2
2762217;7
2762220;1
2762221;3
2762222;1
2762223;2
2762227;1
2762231;7
2762232;5
2762233;11
2762235;2
2762237;2
2762240;2
2762246;13
2762247;3
2762274;6
2762277;1
2762278;1
2762279;4
2762280;1
2762287;1
2762288;12
2762292;2
2762296;2
2762297;4
2762300;16
2762304;10
2762318;196
2762320;1
2762321;1
2762322;21
2762323;9
2762330;1
2762395;1
2762411;3
2762413;1
2762419;1
2762429;3
2762431;2
2762563;8
2762599;1
2762624;2
2762756;2
2762757;4
2762758;1
2762810;4
2762811;54
2762819;91
2762824;17
2762827;2
2762828;10
2762829;7
2762840;1
2763013;16
2763016;20
2763023;19
2763027;6
2763033;12
2763034;4
2763036;5
2763042;32
2763045;53
2763047;1
2763048;6
2763050;24
2763051;3
2763052;5
2763053;10
2763054;52
2763056;6
2763057;19
2763058;91
2763059;2
2763061;9
2763062;1
2763063;4
2763064;2
2763066;4
2763069;4
2763074;1
2763101;33
2763103;7
2763107;2
2763236;2
2763258;1
2763264;1
2763266;12
2763269;223
2763498;7
2763499;1
2763500;2
2763501;1
2763503;1
2763504;1
2763532;1
2763644;9
2763645;3
2763654;9
2763655;10
2763656;10
2763657;52
2763658;8
2763659;27
2763660;17
2763661;98
2763662;31
2763664;2
2763666;104
2763667;24
2763669;3
2763670;1
2763671;4
2763673;7
2763675;2
2763676;7
2763677;4
2763678;10
2763679;39
2764185;1
2764186;3
2764187;1
2764322;1
2764323;1
2764711;5
2764714;13
2764716;7
2764718;1
2765371;1
2766470;2
2766474;3
2766479;6
2766537;56
2766562;5
2766565;2
2766568;2
2766595;1
2766702;2
2766703;1
2766779;11
2766780;1
2766954;6
2766967;1
2766981;1
2767031;1
2767188;59
2767221;1
2767425;1
2767426;6
2767429;3
2767434;2
2767469;4
2767546;1
2767556;10
2767565;15
2767570;3
2767571;11
2767572;26
2767573;1
2767574;5
2767575;6
2767579;1
2767580;1
2767581;25
2767595;1
2767773;1
2767842;23
2767876;2
2767877;3
2767878;1
2767879;31
2767882;4
2767884;2
2767885;23
2767886;28
2767887;7
2767888;7
2767890;3
2767892;2
2767893;21
2768066;4
2768067;10
2768445;2
2768839;1
2769257;2
2769258;2
2769260;2
2769263;1
2769279;5
2769280;3
2769281;6
2769282;2
2769283;1
2769286;6
2769292;1
2769297;1
2769298;1
2769300;3
2769306;8
2769310;34
2769311;9
2769326;7
2769332;4
2769337;5
2769350;1
2769358;15
2769423;1
2769488;2
2769491;2
2769805;1
2770078;3
2770093;1
2770274;7
2770327;7
2770549;1
2770581;1
2770636;7
2770637;1
2770776;1
2770777;6
2770778;5
2770779;7
2771352;2
2771354;19
2771355;2
2771369;1
2771427;4
2771428;30
2771430;2
2771434;4
2771436;1
2772025;4
2772059;31
2772061;60
2772062;132
2772063;39
2772064;2
2772065;28
2772066;10
2772067;4
2772068;24
2772069;6
2772070;12
2772071;15
2772072;110
2772073;4
2772074;53
2772075;17
2772076;6
2772077;1
2772078;23
2772079;94
2772080;58
2772081;31
2772082;79
2772083;25
2772084;76
2772085;54
2772086;546
2772087;7
2772088;64
2772089;80
2772090;235
2772091;27
2772092;61
2772093;23
2772094;34
2772110;18
2772252;14
2772254;1
2772300;42
2772301;2
2772457;102
2772510;1
2772511;132
2772516;2
2772557;3
2772558;25
2772562;13
2773299;7
2773458;182
2773709;13
2774015;6
2774037;1
2774040;1
2774125;8
2774126;3
2774128;1
2774129;1
2774142;2
2774144;1
2774151;3
2774152;14
2774154;1
2774189;8
2774191;1
2774202;4
2774330;1
2774417;3
2774418;6
2774419;10
2774531;1
2774875;4
2775054;3
2775246;1
2775270;1
2775273;4
2775274;1
2775279;4
2775284;4
2775286;1
2775294;2
2775296;1
2775302;4
2775314;11
2775404;1
2775420;3
2775920;2
2775921;1
2776705;3
2776735;5
2776752;8
2776765;9
2776766;7
2776772;3
2776773;6
2776807;8
2776813;12
2776814;1
2776831;2
2776848;4
2776850;1
2776855;4
2776917;1
2777155;1
2777185;19
2777186;1
2777229;1
2777300;1
2777301;1
2777311;1
2777318;1
2777324;1
2777326;1
2777327;1
2777329;1
2777348;1
2777353;1
2777369;2
2777371;2
2777376;3
2777378;1
2777379;1
2777537;2
2777781;1
2777960;4
2777970;2
2777978;37
2778051;3
2778055;1
2778056;2
2778064;2
2778067;5
2778364;1
2778365;1
2778366;3
2778368;1
2778369;2
2778642;1
2778729;1
2778911;5
2779352;2
2779354;6
2779355;7
2779356;23
2779358;9
2779359;6
2779366;157
2779367;1
2779369;3
2779370;1
2779445;13
2779518;22
2779519;1
2779528;7
2779529;5
2779540;1
2779581;1
2779603;2
2779775;1
2780074;1
2780075;1
2780076;3
2780077;1
2780079;13
2780089;1
2780090;2
2780093;1
2780102;85
2780379;8
2780380;3
2780404;1
2780405;1
2780419;110
2780420;28
2780922;15
2781020;3
2781113;6
2781239;1
2781243;108
2781369;1
2781370;4
2781373;2
2781599;1
2781607;3
2781608;18
2781641;16
2781738;4
2781978;5
2782003;1
2782006;3
2782007;12
2782014;2
2782161;1
2782163;1
2782167;2
2782176;1
2782182;1
2782229;8
2782231;6
2782232;144
2782243;7
2782349;7
2782351;1
2782352;8
2782386;23
2782536;1
2782540;2
2782564;9
2782616;1
2782623;1
2782625;1
2782627;1
2782631;1
2782648;3
2782657;4
2782659;12
2782660;1
2782663;2
2782665;2
2782676;15
2782678;110
2782679;1
2782701;18
2783539;10
2783540;1
2783542;6
2783547;4
2783548;13
2783549;1
2783552;4
2783562;1
2783665;2
2783667;3
2783668;3
2783673;2
2783674;3
2783791;4
2783792;1
2783796;3
2783818;2
2783833;11
2783858;10
2783867;32
2783868;17
2784387;12
2784388;14
2784389;3
2784598;1
2785025;4
2785058;13
2785295;16
2785297;1
2785325;2
2785326;1
2785331;8
2785439;17
2785444;2
2785530;10
2785531;1
2785627;2
2785744;1
2785785;2
2785792;1
2785794;1
2785914;2
2785917;1
2785918;83
2786951;3
2786956;1
2786960;11
2787014;2
2787015;2
2787076;2
2787079;1
2787081;5
2787082;1
2787083;1
2787086;1
2787088;1
2787089;4
2787097;7
2787100;3
2787101;5
2787103;22
2787106;2
2787108;5
2787109;6
2787110;1
2787111;1
2787112;32
2787115;2
2787120;2
2787127;1
2787128;6
2787129;9
2787131;5
2787139;1
2787140;1
2787148;2
2787149;37
2787625;1
2787626;18
2787627;3
2787628;6
2787636;3
2787712;7
2787713;3
2787714;23
2787715;1
2787728;1
2787729;2
2787730;1
2787733;1
2787751;4
2788002;36
2788145;1
2788162;1
2788300;2
2788336;6
2788436;5
2788790;47
2788884;15
2788940;1
2788942;1
2788943;2
2789015;6
2789216;1
2789292;1
2789293;5
2789326;3
2789739;1
2789776;3
2789812;2
2789860;1
2790012;7
2790656;7
2790657;1
2790985;1
2791022;1
2791025;8
2791026;4
2791027;2
2791028;3
2791035;8
2791986;1
2792038;62
2792045;1
2792064;1
2792479;2
2792481;21
2792603;1
2792783;1
2792854;3
2792964;6
2793065;3
2793066;6
2793068;1
2793069;8
2793070;1
2793075;4
2793076;4
2793196;1
2793269;1
2793282;1
2793345;2
2793699;36
2793810;1
2793821;1
2793826;6
2794006;3
2794021;7
2794089;5
2794346;2
2794350;1
2794352;104
2794353;217
2794449;45
2794452;1
2794454;1
2794485;1
2794500;1
2794503;1
2794511;2
2794512;5
2794515;2
2794520;1
2794528;1
2794535;2
2794539;1
2794586;1
2794938;1
2794959;5
2794998;1
2795026;1
2795029;2
2795102;5
2795104;1
2795106;6
2795109;3
2795110;2
2795113;1
2795114;138
2795117;3
2795118;2
2795119;1
2795121;16
2795122;1
2795123;6
2795124;4
2795125;1
2795126;1
2795129;1
2795130;1
2795215;1
2795218;2
2795293;9
2795294;3
2795388;2
2795389;15
2795667;3
2795668;4
2795670;2
2795687;2
2795690;24
2795691;2
2795730;1
2795732;1
2795736;1
2795740;4
2795745;17
2795974;3
2795986;1
2795987;2
2796128;2
2796140;2
2796361;4
2796366;4
2796369;2
2796376;3
2796379;3
2796405;18
2796413;1
2796470;3
2796471;11
2796500;9
2796513;3
2796514;3
2796517;161
2796522;7
2797258;7
2797298;2
2797299;6
2797309;1
2797313;2
2797420;2
2797423;7
2797505;3
2797527;1
2797528;1
2797534;1
2797537;5
2797637;9
2798043;2
2798301;7
2798537;4
2798577;5
2798580;1
2798582;1
2798583;4
2798584;2
2798806;2
2798861;155
2798868;6
2798882;2
2799183;1
2799326;1
2799335;3
2799498;3
2799499;2
2799560;3
2799561;138
2799563;1
2799568;1
2799570;2
2799574;9
2799575;2
2799576;2
2799577;4
2799580;10
2799636;4
2799669;16
2799672;1
2799684;7
2799797;1
2799804;1
2799805;1
2800128;15
2800327;2
2800330;3
2800373;6
2800384;1
2800386;4
2800419;1
2800686;1
2800705;2
2800788;6
2800820;1
2800824;1
2800828;1
2800988;113
2801330;3
2801331;3
2801334;5
2801341;10
2801356;1
2801401;6
2801402;22
2801403;93
2801476;2
2801477;5
2801478;1
2801480;31
2801497;7
2801511;2
2801524;3
2801526;1
2801580;11
2801834;19
2801835;102
2801836;2
2801837;14
2801890;2
2801897;3
2801918;7
2801997;14
2802053;2
2802176;5
2802395;3
2802572;1
2802615;4
2802975;3
2803751;1
2803787;1
2803813;1
2803816;3
2803850;34
2803851;2
2803861;5
2803939;2
2803949;2
2804028;78
2804108;2
2804156;4
2804314;5
2804415;63
2804440;5
2804448;1
2804915;3
2804919;6
2805746;4
2805747;8
2805750;9
2805839;10
2805859;2
2805939;2
2806210;14
2806261;2
2806263;1
2806336;1
2806438;2
2806547;19
2806549;92
2806552;7
2806557;4
2806562;1
2806565;4
2806571;3
2806582;2
2806595;2
2806597;1
2806605;3
2806609;1
2806696;11
2806730;4
2807096;1
2807101;3
2807188;3
2807191;3
2807194;21
2807195;3
2807512;1
2807618;3
