TaxID;output/DNA_220707_20-22mix_cer_BIOMcombi_S29_kaiju.out
1965603;14
1965604;10
1965613;2
1965617;4
1965618;24
1965619;2
1965623;2
1965624;1
1965628;18
1965629;1
1965632;9
1965634;3
1965639;4
1965646;16
1965647;15
1965648;1
1965650;2
1965654;1
1965655;2
1965659;2
1965660;17
1965661;4
1965662;9
1965664;4
1965665;3
1965666;1
1966466;2
1967501;6
1967782;1
1967783;1
1968276;16
1968433;8
1968522;1
1968525;4
1968527;1
1968529;5
1968531;2
1968532;1
1968598;5
1968823;1
1968839;1
1969376;1
1969380;1
1969726;210
1969733;3
1969813;14
1969834;5
1969835;2
1970093;2
1970189;3
1970195;5
1970199;1
1970247;2
1970248;1
1970291;1
1970303;1
1970305;1
1970308;16
1970310;1
1970314;1
1970316;301
1970317;3
1970319;1
1970323;8
1970326;14
1970374;10
1970380;1
1970389;2
1970395;1
1970402;1
1970403;1
1970408;3
1970416;3
1970422;1
1970423;29
1970424;6
1970426;4
1970427;99
1970428;3
1970429;8
1970430;1
1970442;1
1970453;1
1970454;1
1970477;23
1970478;162
1970479;157
1970480;340
1970481;245
1970485;2
1970486;1
1970494;17
1970495;7
1970502;9
1970504;1
1970506;2
1970507;12
1970508;26
1970512;22
1970513;2
1970524;2
1970525;1
1970526;10
1970530;1
1970532;2
1970533;2
1970534;1
1970535;5
1970538;4
1970542;1
1970543;201
1970544;7
1970545;2
1970546;2
1970547;1
1970550;1
1970555;10
1970559;3
1970561;1
1970562;1
1970566;27
1970572;1
1970573;12
1970574;3
1970580;1
1970590;3
1970594;3
1970601;1
1970602;1
1970604;4
1970605;2
1970606;2
1970608;3
1970609;6
1970738;2
1970744;2
1970745;1
1970775;1
1970777;1
1970778;2
1970779;11
1970783;2
1970795;4
1970797;12
1970800;30
1971364;1
1971411;3
1971412;1
1971415;1
1971430;4
1971435;1
1971436;1
1971443;2
1971444;1
1971446;1
1971620;2
1971624;1
1971625;3
1971626;11
1971627;8
1971628;2
1971631;1
1971632;3
1971633;5
1971635;2
1971636;1
1971638;4
1971639;17
1971640;15
1971725;3
1971726;23
1971727;2
1972431;1
1972443;1
1972444;4
1972449;1
1972455;3
1972456;14
1972459;45
1972460;7
1972642;8
1973007;1
1973009;2
1973217;1
1973454;1
1973477;1
1973482;3
1973486;4
1973493;5
1973747;4
1973895;1
1973896;4
1973897;2
1973898;5
1973899;3
1973900;2
1973901;1
1973906;2
1973910;2
1973911;53
1973916;1
1973919;2
1973920;1
1973922;3
1973923;1
1973926;8
1973927;3
1973930;2
1973935;2
1973936;2
1973940;9
1973941;1
1973942;3
1973949;1
1973952;12
1973953;9
1973956;1
1973971;5
1973976;4
1973982;1
1973983;1
1973989;2
1973992;1
1973993;5
1973997;3
1973999;3
1974000;6
1974002;3
1974006;1
1974019;1
1974020;5
1974022;3
1974025;3
1974027;6
1974028;2
1974044;1
1974047;1
1974083;1
1974092;1
1974093;1
1974213;2
1974385;1
1974407;1
1974417;1
1974442;1
1974449;8
1974456;1
1974463;1
1974464;1
1974466;1
1974477;52
1974478;1
1974482;1
1974485;1
1974495;2
1974497;1
1974511;1
1974514;1
1974525;2
1974539;1
1974543;1
1974545;1
1974551;4
1974565;3
1974568;2
1974570;2
1974577;1
1974578;2
1974584;1
1974586;2
1974605;4
1974606;4
1974607;2
1974609;2
1974610;2
1974613;10
1974618;3
1974630;1
1974632;1
1974636;2
1974637;1
1974642;3
1974644;1
1974647;1
1974652;3
1974653;7
1974658;1
1974662;1
1974664;1
1974666;1
1974673;1
1974677;51
1974683;2
1974706;1
1974710;1
1974731;1
1974737;1
1974742;1
1974745;2
1974746;2
1974747;1
1974754;2
1974756;2
1974759;8
1974760;1
1974764;11
1974768;1
1974772;1
1974774;1
1974776;3
1974778;1
1974787;1
1974808;1
1974812;1
1974825;2
1974829;1
1974835;3
1974850;1
1974854;1
1974866;22
1974867;1
1974869;13
1974882;1
1974885;1
1974887;1
1974890;1
1975022;1
1975024;6
1975025;2
1975028;2
1975042;2
1975044;2
1975045;2
1975070;1
1975072;2
1975083;15
1975084;2
1975085;1
1975086;1
1975090;9
1975098;1
1975099;3
1975115;4
1975520;5
1975524;2
1975525;1
1975526;2
1975528;1
1975530;6
1975534;99
1975538;26
1975556;4
1977087;167
1977277;19
1977402;1
1977631;9
1977633;1
1977638;7
1977640;8
1977852;1
1977869;15
1977871;20
1977872;12
1977873;9
1977874;5
1977875;15
1977876;13
1977877;2
1977879;2
1977880;63
1977881;7
1977882;11
1977883;8
1977884;56
1977903;1
1977909;2
1977910;3
1977911;1
1978007;6496
1978231;95
1978237;79
1978337;33
1978412;1
1978525;9
1978763;1
1978922;26
1979185;1
1979269;4
1979344;1
1979369;2
1979545;2
1980001;1
1980139;5
1980674;2
1980922;9
1980924;3
1980928;6
1980929;64
1980936;7
1980937;102
1980938;8
1980948;2
1981098;2
1981173;1
1981174;5
1981510;8
1981732;1
1981745;13
1981982;73
1981983;1
1982042;1
1982044;2
1982088;30
1982091;1
1982095;87
1982106;1
1982152;55
1982219;6
1982223;1
1982239;133
1982240;3
1982244;13
1982251;3
1982328;2
1982329;1
1982332;1
1982355;14
1982359;7
1982367;18
1982371;1
1982372;1
1982554;2
1982557;13
1982569;1
1982571;2
1982573;34
1982574;1
1982576;113
1982578;15
1982587;1
1982588;31
1982590;11
1982593;1
1982594;113
1982595;4
1982626;45
1982628;4
1982756;7
1982757;2
1982879;2
1982880;1
1982899;1
1982969;3
1983105;1
1983408;2
1983459;1
1983525;30
1983556;3
1983582;12
1983588;2
1983603;1
1983719;3
1983721;2
1983744;2
1983771;4
1983783;92
1984776;14
1984796;8
1984798;5
1984871;8
1985129;1
1985172;1
1985173;4
1985174;3
1985181;8
1985285;41
1985292;25
1985293;40
1985299;1
1985301;2
1985303;45
1985304;8
1985306;14
1985307;3
1985325;6
1985328;431
1985329;5
1985340;1
1985366;1
1985374;3
1985397;2
1985408;4
1985415;8
1985711;549
1985713;15
1985720;25
1985733;5
1985873;1
1986030;49
1986031;489
1986032;79
1986033;11
1986034;6
1986146;14
1986205;2
1986206;4
1986223;8
1986237;1
1986240;2
1986241;4
1986248;1
1986256;1
1986259;1
1986262;2
1986264;2
1986267;2
1986595;4
1986603;1
1986606;1
1986607;3
1986608;28
1986610;2
1986613;3
1986620;4
1986630;30
1986631;1
1986633;1
1986638;100
1986639;11
1986642;2
1986644;13
1986645;7
1986646;2
1986647;4
1986648;9
1986650;5
1986651;4
1986652;2
1986654;2
1986658;9
1986659;13
1986661;8
1986662;2
1986665;3
1986666;1
1986667;36
1986668;1
1986669;2
1986670;6
1986676;1
1986681;2
1986684;1
1986687;4
1986691;1
1986696;4
1986697;5
1986699;2
1986700;14
1986702;1
1986706;7
1986708;1
1986716;5
1986720;1
1986721;15
1986723;11
1986724;9
1986725;28
1986728;21
1986729;5
1986732;1
1986739;1
1986749;1
1986751;1
1986757;9
1986762;34
1986766;1
1986767;5
1986768;10
1986771;33
1986776;4
1986779;5
1986782;5
1986788;6
1986789;8
1986791;5
1986793;1
1986797;3
1986800;1
1986801;3
1986805;2
1986808;4
1986809;1
1986810;3
1986811;11
1986812;2
1986815;3
1986816;10
1986818;5
1986823;2
1986826;17
1986829;10
1986830;43
1986833;3
1986835;4
1986838;21
1986839;1
1986842;20
1986844;2
1986845;1
1986846;7
1986848;1
1986849;9
1986852;10
1986858;1
1986859;27
1986863;1
1986865;5
1986866;8
1986867;14
1986869;4
1986871;2
1986877;22
1986994;1
1987157;1
1987381;1
1987386;4
1987501;37
1987502;16
1987503;2
1987579;1
1987723;2
1987921;8
1987993;1
1993859;1
1993889;2
2002838;8
2002841;179
2003327;8
2003589;3
2003592;33
2004408;1
2004468;4
2004485;54
2004487;4
2004595;8
2004644;1
2004646;173
2004647;5
2004648;71
2004649;2
2004650;12
2004710;255
2004995;1
2004996;11
2004998;4
2005002;12
2005047;2
2005048;2
2005459;1
2005464;2
2005473;109
2005519;14
2005520;8
2005703;8
2005709;1
2005711;1
2005714;4
2005723;2
2005725;1
2005727;1
2005732;1
2005741;4
2005884;10
2006091;1
2006115;37
2006130;10
2006183;2
2006564;11
2006668;92
2006671;18
2006684;103
2006847;42
2006849;17
2006928;5
2007300;1
2007307;1
2008320;2
2008672;9
2008794;4
2008795;3
2008975;1
2008983;2
2009043;1
2009146;1
2009182;1
2010198;2
2010329;58
2010828;32
2010949;1
2010998;4
2011011;6
2011014;6
2011017;2
2011094;7
2011099;20
2012484;1
2012487;1
2012491;2
2012493;1
2012495;2
2012502;2
2012516;2
2012519;96
2012532;6
2012632;2
2012633;1
2012679;29
2012998;1
2013072;2
2013082;1
2013098;5
2013099;4
2013644;1
2013650;5
2013653;3
2013665;1
2013666;1
2013676;1
2013677;163
2013678;15
2013679;3
2013680;1
2013681;1
2013682;16
2013683;2
2013684;1
2013685;22
2013686;2
2013687;11
2013689;28
2013690;12
2013691;5
2013692;1
2013693;5
2013694;19
2013696;32
2013697;12
2013698;5
2013699;5
2013701;1
2013704;1
2013714;2
2013716;22
2013719;1
2013722;1
2013727;65
2013728;10
2013731;13
2013733;40
2013734;2
2013735;7
2013736;1
2013739;6
2013742;2
2013745;13
2013746;2
2013747;32
2013748;1
2013749;6
2013750;1
2013752;39
2013754;4
2013756;16
2013758;26
2013759;1
2013761;4
2013763;3
2013769;3
2013770;5
2013772;1
2013773;108
2013775;7
2013776;14
2013777;32
2013778;81
2013780;4
2013781;19
2013784;7
2013785;297
2013786;7
2013787;18
2013788;3
2013790;11
2013791;5
2013793;1
2013797;4
2013799;1
2013805;3
2013807;3
2013808;2
2013810;1
2013811;3
2013812;1
2013813;1
2013818;1
2013820;3
2013829;12
2013830;2
2013831;44
2013832;7
2013834;2
2013836;1
2013837;48
2013838;1
2013840;5
2013842;105
2013843;4
2013844;28
2013845;9
2013847;1
2013849;2
2013850;1
2013851;1
2013852;1
2013854;8
2013866;2
2013869;4
2014065;2
2014074;1
2014248;2
2014262;10
2014266;3
2014277;1
2014279;1
2014289;6
2014291;4
2014293;1
2014301;1
2014307;1
2014309;1
2014311;2
2014312;1
2014314;1
2014319;1
2014331;1
2014534;2
2014541;5
2014617;1
2014781;28
2014782;7
2014784;280
2014804;1
2014871;7
2014872;1
2014874;5
2014876;9
2014877;170
2014887;1
2015076;4
2015203;2
2015316;4
2015348;3
2015555;3
2015557;1
2015558;11
2015560;1
2015568;1
2015570;3
2015573;1
2015574;7
2015575;1
2015576;3
2015578;1
2015582;7
2015799;626
2015806;4
2015814;10
2015871;1
2015901;44
2015903;2
2015904;2
2015905;14
2015906;33
2016052;1
2016053;3
2016198;1
2016456;3
2016461;53
2016548;1
2017080;45
2017081;50
2017133;1
2017145;13
2017146;5
2017148;3
2017149;1
2017152;3
2017161;1
2017170;2
2017171;1
2017174;1
2017176;2
2017178;2
2017179;2
2017181;1
2017184;1
2017185;1
2017186;1
2017187;1
2017189;2
2017190;3
2017191;3
2017196;1
2017198;2
2017204;2
2017205;3
2017208;3
2017209;1
2017212;1
2017482;2
2017681;1
2018564;6
2018668;12
2018669;19
2019431;16
2019525;12
2019665;1
2019672;2
2020412;2
2020506;1
2020626;1
2020713;4
2020879;1
2020948;3
2020949;25
2021234;3
2021312;1
2021368;459
2021369;2
2021370;21
2021379;5
2021391;98
2021637;2
2021690;37
2021695;9
2021738;1235
2021862;1
2021971;10
2022103;1
2022331;1
2022507;3
2022527;36
2022547;1
2022662;3
2022747;2
2022749;10
2022802;41
2022803;8
2022859;1
2023067;25
2023153;8
2023178;8
2023186;1
2023189;2
2023197;2
2023205;1
2023230;6
2023265;15
2023360;1
2023772;133
2023959;3
2023998;9
2024216;1
2024217;2
2024218;2
2024219;7
2024222;15
2024223;138
2024224;45
2024226;3
2024227;6
2024241;2
2024251;2
2024264;39
2024312;2
2024327;1
2024336;1
2024339;1
2024349;5
2024350;1
2024406;4
2024526;51
2024551;1
2024553;1
2024555;16
2024607;8
2024616;1
2024736;2
2024824;1
2024826;11
2024830;1
2024840;11
2024849;53
2024894;1
2024896;45
2024965;3
2024979;8
2024982;1
2025014;1
2025039;6
2025310;5
2025312;1
2025506;1
2025605;3
2025659;11
2025720;2
2025810;9
2025884;3
2025907;5
2025949;1
2026080;1
2026081;2
2026082;4
2026084;1
2026102;15
2026186;95
2026187;17
2026189;2
2026190;4
2026191;1
2026192;1
2026199;5
2026239;6
2026240;3
2026338;1
2026604;4
2026624;1
2026658;3
2026714;230
2026715;8
2026716;10
2026720;1424
2026722;23
2026724;422
2026725;4
2026728;34
2026729;79
2026733;3
2026734;246
2026735;495
2026739;60
2026742;17
2026746;41
2026747;70
2026748;3
2026749;16
2026752;1
2026754;5
2026757;1
2026760;46
2026761;18
2026763;14
2026764;11
2026768;17
2026770;11
2026771;2
2026773;1
2026774;3
2026775;1
2026776;2
2026777;9
2026778;3
2026779;71
2026780;99
2026781;17
2026782;1
2026784;1
2026785;2
2026786;8
2026788;62
2026790;4
2026792;15
2026795;4
2026796;42
2026798;1
2026799;75
2026800;57
2026801;1
2026803;86
2026804;11
2026807;5
2026809;241
2026887;39
2026943;3
2026944;3
2026947;2
2026949;6
2026950;1
2027272;1
2027290;1
2027405;4
2027407;23
2027459;1
2027857;6
2027860;1
2027899;1
2027905;6
2027917;3
2027918;1
2027919;2
2027922;1
2028297;1
2028574;3
2028575;11
2028576;12
2029117;10
2029399;3
2029403;4
2029409;2
2029411;4
2029412;1
2029657;7
2029659;14
2029660;1
2029661;4
2029662;2
2029663;6
2029664;3
2029665;5
2029666;4
2029667;3
2029668;1
2029669;1
2029670;3
2029671;8
2029672;12
2029673;4
2029674;7
2029675;3
2029676;2
2029855;60
2029865;1
2029980;3
2029982;1
2030009;1
2030127;28
2030800;3
2030806;70
2030808;71
2030809;3
2030810;9
2030811;12
2030812;12
2030813;3
2030816;33
2030823;72
2030824;1
2030825;4
2030827;330
2030829;2
2030880;10
2030882;2
2030924;2
2030927;231
2032576;1
2032580;1
2032582;1
2032625;2
2032628;1
2033014;3
2033133;1
2033405;22
2033406;24
2033481;4
2033483;1
2033488;1
2033489;2
2033491;1
2033507;1
2033511;36
2033588;2
2033606;1
2033718;1
2034155;3
2034272;6
2034281;2
2034345;1
2034511;6
2034769;1
2035198;1
2035199;1
2035200;2
2035201;28
2035202;32
2035203;285
2035205;21
2035209;5
2035210;2
2035212;6
2035213;6
2035214;5
2035344;1
2035349;1
2035356;1
2035418;3
2035419;1
2035423;2
2035424;1
2035425;1
2035435;1
2035442;1
2035535;1
2035772;26
2035811;2
2035813;4
2035993;2
2036016;29
2036055;1
2036206;17
2036701;1
2038343;1
2038396;5
2039166;23
2039167;1
2039240;4
2039284;1
2039639;1
2039722;1
2040290;1
2040291;2
2040292;23
2040293;5
2040295;45
2040573;1
2040625;42
2040649;4
2041023;3
2041044;23
2041204;2
2041208;1
2041210;31
2041212;2
2041342;2
2041350;11
2041351;8
2041354;12
2041490;44
2041492;45
2041553;6
2041645;6
2041759;8
2041840;7
2041841;4
2041842;5
2042038;4
2042042;1
2042251;619
2042309;1
2042310;2
2042961;2
2042962;1
2042995;2
2043164;1
2043165;4
2043167;2
2043169;71
2044259;10
2044275;1
2044307;2
2044504;14
2044505;1
2044506;11
2044507;6
2044508;2
2044509;14
2044511;5
2044561;8
2044573;5
2044587;16
2044591;24
2044593;1
2044595;10
2044597;2
2044603;10
2044604;3
2044610;2
2044729;5
2044852;5
2044878;2
2044880;1
2044884;1
2044917;2
2044936;130
2044937;8
2044938;16
2044939;245
2044940;15
2044941;17
2044942;5
2044944;89
2045012;9
2045015;27
2045119;1
2045207;1
2045208;22
2045214;3
2045217;23
2045244;1
2045261;1
2045451;1
2047764;1
2047765;16
2047766;3
2047782;5
2047869;2
2047872;1
2047873;2
2047875;15
2047876;45
2047937;3
2047982;6
2048008;1
2048010;1
2048061;2
2048242;1
2048247;5
2048256;1
2048260;3
2048261;4
2048263;1
2048283;1
2048287;1
2048897;1
2048976;4
2048979;4
2048980;10
2049028;1
2049039;92
2049043;80
2049044;18
2049045;5
2049046;10
2049047;34
2049305;52
2049306;1
2049319;1
2049356;1
2049428;17
2049433;26
2049589;3
2050896;1
2050964;14
2050966;1
2050967;4
2050979;8
2051553;1
2051955;4
2051956;306
2052048;3
2052139;139
2052143;9
2052147;1
2052148;11
2052149;6
2052151;4
2052152;132
2052159;4
2052160;10
2052162;7
2052164;9
2052166;235
2052179;8
2052180;18
2052181;2
2052182;2
2052186;1
2052559;1
2052742;5
2052743;3
2052831;1
2052832;1
2052892;13
2052935;4
2052941;2
2052942;3
2052943;2
2053014;21
2053044;3
2053078;5
2053080;2
2053287;38
2053289;12
2053290;3
2053303;21
2053305;4
2053306;7
2053307;33
2053308;6
2053465;7
2053489;25
2053491;330
2053492;8
2053494;1
2053509;3
2053516;4
2053521;2
2053526;1
2053527;12
2053538;13
2053541;11
2053554;6
2053568;7
2053569;6
2053570;12
2053582;16
2053587;53
2053591;1
2053594;15
2053603;9
2053607;4
2053613;10
2053618;9
2053619;7
2053622;6
2053625;3
2053634;1
2053682;12
2053684;4
2053685;1
2053688;2
2053689;1
2053690;6
2053698;40
2053701;11
2053702;4
2053716;23
2053723;1
2053728;3
2053833;5
2054166;5
2054168;3
2054177;14
2054178;1
2054227;15
2054272;3
2054273;5
2054274;2
2054280;1
2054411;2
2054913;29
2054928;2
2055238;32
2055262;2
2055263;1
2055939;3
2056127;9
2056175;1
2056311;8
2056316;4
2056317;5
2056433;2
2056630;41
2056631;4
2056687;1
2056695;1
2056696;5
2056810;1
2056841;3
2056850;10
2056851;14
2056855;85
2056857;1
2056862;4
2056863;2
2056864;2
2056865;7
2056868;1
2056873;2
2057180;3
2057791;3
2057793;3
2057798;4
2057799;25
2057800;4
2057808;6
2058089;2
2058152;12
2058159;1
2058174;2
2058214;1
2058289;1
2058291;2
2058292;1
2058293;1
2058294;48
2058314;4
2058319;6
2058322;9
2058326;20
2058346;1
2058625;4
2058658;1
2058894;9
2059264;1
2059302;2
2059381;4
2059672;1
2059724;2
2059850;8
2059855;1
2059856;31
2059867;17
2060066;7
2060067;2
2060068;2
2060094;2
2060128;3
2060322;1
2060325;3
2060418;5
2060419;4
2060722;4
2060726;1
2060921;17
2060946;1
2064768;1
2065189;4
2065191;1
2065202;2
2065203;2
2065204;84
2065382;4
2065820;1
2066021;7
2066034;9
2066049;1
2066052;17
2066133;2
2066523;1
2066697;1
2067550;40
2067553;4
2067667;5
2067960;6
2068655;12
2069301;3
2069310;2
2069353;2
2069367;4
2069432;10
2069438;13
2069609;8
2070027;36
2070058;1
2070179;1
2070180;1
2070197;2
2070199;12
2070200;1
2070227;16
2070366;1
2070510;1
2070536;2
2070539;1
2070604;1
2070670;2
2070672;24
2070681;2
2070686;1
2070717;2
2070720;6
2070722;4
2070724;15
2070725;2
2070726;2
2070727;7
2070757;60
2070760;7
2071682;2
2072018;1
2072417;1
2072418;1
2072420;2
2072421;15
2072846;10
2072847;2
2073117;10
2073143;7
2073160;1
2075555;1
2075565;3
2077091;2
2077146;6
2077277;39
2077317;2
2078569;1
2078573;2
2078660;3
2078689;2
2079002;16
2079003;6
2079004;2
2079007;6
2079275;1
2079278;1
2079288;6
2079289;17
2079290;7
2079347;3
2079398;4
2079427;3
2079429;14
2079430;3
2079432;12
2079433;12
2079448;1
2079460;4
2079485;1
2079529;1
2079531;69
2079534;2
2079535;1
2079543;8
2079596;72
2080302;17
2080303;7
2080416;9
2080469;4
2080494;2
2080537;1
2080538;1
2080574;1
2080658;2
2080740;7
2080749;2
2080751;7
2080758;11
2080765;45
2080766;1
2081032;2
2081491;1
2081523;1
2081524;2
2081603;3
2081631;45
2081791;1
2081795;2
2081904;15
2081964;3
2081965;14
2082193;9
2082386;2
2082387;1
2082394;3
2082395;18
2082722;1
2082723;4
2082724;1
2082725;5
2082950;1
2083053;1
2083153;3
2083206;1
2083279;5
2083498;1
2086263;1
2086273;58
2086471;2
2086571;2
2086574;20
2086575;164
2086583;7
2086584;2
2093353;2
2093366;6
2093367;1
2093368;6
2093369;3
2093372;1
2093373;20
2093374;2
2093742;31
2093792;179
2093793;7
2093818;8
2093824;1
2093828;5
2093830;1
2093856;1
2093857;21
2093891;1
2093896;1
2094020;30
2094023;7
2094028;1
2094122;2
2094150;10
2094193;1
2094194;2
2094242;4
2094562;1
2094720;1
2099336;3
2099356;1
2099390;2
2099400;1
2099640;1
2099649;5
2099651;1
2099652;9
2099665;1
2099670;936
2099675;41
2099678;1
2099786;1
2099788;2
2099789;3
2099795;2
2099850;34
2100421;13666
2100725;4
2100740;2
2100822;3
2107693;2
2107701;1
2107706;1
2107999;1
2108114;1
2108116;57
2108360;2
2108365;4
2108445;1
2108467;9
2108523;14
2108528;3
2108543;6
2109328;3
2109334;1
2109373;3
2109374;2
2109558;1
2109645;3
2109652;5
2109729;1
2109910;1
2109911;2
2109913;21
2109914;11
2115847;127
2115968;14
2115978;4
2116516;19
2116657;9
2116704;1
2116706;2
2125989;1
2125990;1
2126319;27
2126321;1
2126337;1
2126341;1
2126342;4
2126343;2
2126352;3
2126548;1
2126555;1
2126562;6
2126721;36
2126735;1
2126740;1
2126741;15
2126819;5
2126983;6
2126984;2
2126985;2
2126993;4
2127046;1
2133754;1
2133759;8
2133760;2
2133767;4
2133943;16
2133944;14
2133947;1
2133950;1
2135462;1
2135614;4
2135623;8
2135631;1
2135632;10
2135633;15
2135638;108
2135647;3
2135651;1
2135652;1
2135657;1
2135660;2
2135694;9
2135754;2
2135793;1
2136175;1
2136182;142
2136183;27
2136797;5
2137476;1
2137478;4
2137745;1
2137853;1
2137877;5
2137878;12
2137880;33
2137881;1
2138083;3
2138164;7
2138210;5
2138297;13
2138298;911
2138299;892
2138300;1
2138576;3
2152761;7
2153295;4
2153354;2
2153357;5
2153358;13
2153359;1
2153361;6
2153362;3
2153364;2
2153365;16
2161813;1
2161814;3
2161816;3
2161817;2
2161818;1
2161819;1
2161820;17
2161821;1
2161824;1
2161825;1
2161864;1
2161865;2
2162665;1
2162846;11
2162893;7
2163009;14
2163011;7
2163172;7
2163629;37
2163633;4
2163634;6
2163635;5
2163644;1
2163881;31
2163888;7
2163899;95
2163959;2
2163963;121
2163965;9
2163976;4
2163978;17
2163979;11
2163982;3
2163985;1
2164067;2
2164099;3
2164130;19
2164131;2
2164132;16
2169409;9
2169410;1
2169413;1
2169414;6
2169526;2
2169529;37
2169530;18
2169532;27
2169536;55
2169574;10
2169621;37
2169622;16
2169623;3
2169624;18
2169643;176
2169651;1
2169662;31
2169663;11
2169669;1
2169687;1
2169689;1
2169809;1
2169868;16
2169883;7
2169936;1
2169963;47
2169978;5
2170114;1
2170124;1
2170126;1
2170413;91423
2170551;2
2170627;1
2170705;6
2170729;2
2170730;9
2170731;5
2170732;8
2171372;1
2171381;1
2171384;9
2171385;1
2171494;1
2171554;4
2171721;40
2171749;4
2171751;10
2171755;2
2171986;2
2171989;5
2171992;10
2171996;1
2171997;8
2172005;1
2172093;6
2172098;4
2172103;7
2172550;20
2172824;8
2173034;1
2173106;3
2173174;1
2173175;12
2173829;27
2173853;15
2175004;6
2175006;1
2175091;7
2175150;1
2175152;1
2175228;5
2175229;1
2175601;7
2175602;32
2175606;1
2175623;2
2175644;2
2175649;3
2175650;1
2175665;1
2175666;1
2175674;1
2175687;1
2178928;144
2182327;6
2182345;3
2182346;6
2182351;97
2182352;193
2182359;2
2182361;8
2182384;3
2182385;4
2182389;1
2182425;8
2182426;1
2182433;1
2182787;1
2182793;22
2182797;1
2183878;1
2183896;1
2183900;25
2183901;1
2183908;3
2183910;1
2184016;1
2184029;3
2184082;1
2184265;1
2184309;1
2184310;5
2184312;2
2184343;1
2184345;1
2184519;9
2184549;1
2184566;2
2184575;18
2184581;11
2184697;3
2184715;21
2184719;2
2184758;1
2185103;1
2185143;3
2200760;1
2200763;1
2200906;3
2201155;2
2201156;3
2201249;2
2201271;6
2201272;5
2201324;1
2201350;1
2201378;1
2201383;2
2201417;4
2201424;9
2201430;1
2201462;1
2201899;2
2202135;120
2202141;16
2202143;1
2202144;6414
2202151;8
2202153;10
2202197;2
2202203;1
2202254;5
2202339;7
2202418;1
2202559;47434
2202560;84
2202562;1
2202563;1713
2202564;36249
2202565;771
2202566;1
2202567;33511
2202568;4969
2202644;255312
2202649;30
2202732;1
2202734;2
2202894;2
2202954;16
2203198;2
2203212;2
2203219;1
2203716;1
2203724;2
2203771;1
2203782;2
2203895;1
2204145;5
2204151;1
2204170;2
2211133;24
2211139;1
2211140;1
2211142;1
2211183;2
2211212;3
2211374;23
2211392;3
2211448;5
2212402;20
2212467;6
2212468;1
2212469;13
2212470;3
2212474;2
2212476;1
2212480;11
2212563;46
2212651;1
2212847;2
2212991;3
2213010;1
2213015;1
2213016;33
2213017;1
2213194;2
2213226;11
2217670;2
2217828;1
2217831;1
2218524;16
2218525;15
2218538;1
2218612;21
2218613;3
2218628;2
2219045;1
2219058;2
2219103;4728
2219114;2
2219133;1
2219134;8
2219138;11
2219161;5
2219214;18
2219217;8
2219225;9
2219558;1
2219658;1
2219695;3
2219864;1
2220000;1
2220062;3
2220073;15
2220096;1
2230876;42
2230877;1
2231053;2
2231055;1
2231112;22
2231114;3
2231116;47
2231351;7
2231352;1
2231355;1
2231362;1
2231643;37
2231787;3
2233533;3
2233534;4
2233540;1
2233614;69
2233776;2
2233777;2
2233851;21
2233853;2
2233868;5
2233872;1
2233873;10
2233993;2
2233998;1
2234025;1
2234035;1
2234036;4
2234037;1
2234086;8
2234087;1
2234092;33
2234093;6
2234106;70
2234116;10
2234130;2
2234133;1
2248759;2
2248762;2
2248773;1
2249302;4
2249314;2
2249467;4
2249475;1
2250119;1
2250122;2
2250254;9
2250255;56
2250257;1
2250258;4
2250272;2
2250277;67
2250289;1
2250290;2
2250313;15
2250314;52
2250336;1
2250415;1
2250424;1
2250530;1
2250708;2
2250710;1
2258963;1
2259133;1
2259172;1
2259330;2
2259340;2
2259592;3
2259595;1
2259619;1
2259620;1
2259622;1
2259623;1
2259645;1
2259657;1
2259674;7
2259884;7
2267227;1
2267235;133
2267246;2
2267262;1
2267264;70
2267403;1
2267560;4
2267607;38
2267619;1
2267655;32
2267833;2
2267835;1
2268026;5
2268028;2
2268124;2
2268192;19
2268194;1
2268202;12
2268204;2
2268396;1
2268405;1
2268578;3
2268587;77
2268588;2
2268589;4
2268613;1
2268614;1
2268989;10
2269061;1
2269370;1
2269374;5
2269504;1
2282142;16
2282149;5
2282154;15
2282170;1
2282173;3
2282196;10
2282215;1
2282216;19
2282306;2
2282310;1
2282321;3
2282381;1
2282399;1
2282407;2
2282409;26
2282417;1
2282420;57
2282449;1
2282475;3
2282630;1
2282643;3
2282649;4
2282652;1
2282741;1
2282849;3
2282904;1
2282912;2
2282989;1
2282994;2
2283011;15
2283013;1
2283015;240
2283017;5
2283019;4
2283025;5
2283029;5
2283030;1
2283031;10
2283033;1
2283094;2
2283143;1
2283196;4
2283269;2
2283270;1
2283271;5
2283286;1
2283317;1
2283318;9
2283627;5
2283636;2
2290915;6
2290935;2
2291023;2
2291710;2
2291814;177
2291815;2
2291939;1
2291990;21
2291991;3
2291996;4
2292002;3
2292003;1
2292004;4
2292006;82
2292007;3
2292008;2
2292011;1
2292015;3
2292040;17
2292041;2
2292046;19
2292047;1
2292052;13
2292053;37
2292054;36
2292066;6
2292069;8
2292074;1
2292075;10
2292082;2
2292179;6
2292180;5
2292181;6
2292182;7
2292191;5
2292192;4
2292199;1
2292202;22
2292206;27
2292232;1
2292235;38
2292241;11
2292242;2
2292244;5
2292249;1
2292252;1
2292257;6
2292262;3
2292264;1
2292270;5
2292271;18
2292272;3
2292273;15
2292274;6
2292277;21
2292278;2
2292280;1
2292281;12
2292284;1
2292285;13
