TaxID;output/DNA_220629_22-24hmix_cer_BIOMminiprep_S24_kaiju.out
591202;2
591204;75
591205;1
591372;1
592010;1
592031;2
592050;15
592316;2
592317;2
592361;1
592376;3
592978;7
593133;13
593135;2
595468;1
595502;1
595670;14
596318;4
600645;1
603050;31
603431;1
604089;1
604330;2
607711;3
607712;29
608505;6
610244;1
610251;3
610332;1
613195;1
614212;2
614648;1
616674;2
617002;2
619300;1
619688;3
619693;1
619771;9
619805;10
620903;4
621109;3
621374;7
622312;2
622637;1
622671;2
624147;6
626343;10
626372;4
626929;57
626930;1
626931;27
626932;18
626933;22
626934;1
626935;57
626937;134
626938;3
626940;6
626947;3
627087;6
627089;1
627131;3
627141;3
627669;1
630520;3
631220;8
632516;1
632772;1
632955;15
633150;1
633415;10
633417;8
633701;3
633807;1
633813;12
634155;1
634436;5
634771;4
634994;4
637393;9
637577;1
637679;1
637730;1
637886;35
638269;2
638619;4
638660;1
638847;3
638849;35
640293;1
640331;2
640633;2
640938;9
641107;10
641238;1
641407;3
641549;1
641702;1
642227;1
642248;6
642589;43
642797;1
643214;1
643568;5
643674;8
644220;3
644652;2
645116;1
645273;19
645462;1
645466;8
645578;4
645597;1
645616;2
645617;2
645887;2
646413;3
647720;1
647910;1
648716;23
648794;4
648802;6
648995;24
649104;3
649196;1
649507;3
649743;3
649756;112
649757;1
649776;4
649777;57
649831;5
651086;2
651137;1
651143;3
651456;6
651554;4
651561;5
651661;1
651662;1
651663;5
651822;4
652706;5
652715;1
652716;2
652722;2
652787;1
652788;4
652876;5
653683;2
653685;57
653929;2
653930;3
653940;1
653954;1
654363;3
655097;4
655186;7
655338;7
655352;1
655355;2
655607;10
655809;1
655863;1
656088;1
656179;2
656366;2
656413;1
657276;4
657317;8
657318;1
657319;4
657323;2
657387;16
657409;3
657651;1
658062;2
658083;1
658085;3
658087;6
658088;19
658457;6
658473;2
658630;1
658655;8
658656;32
658665;7
659014;6
659015;4
659016;2
659017;1
659251;3
659351;1
659425;6
659428;1
661086;1
661089;7
661481;4
661483;1
661485;1
661491;1
661492;1
662367;4
662548;2
662880;1
662960;1
663243;35
663275;2
663364;6
663610;8
663704;16
664638;3
664642;1
664909;4
664962;1
665032;2
665038;7
665099;36
665118;3
665467;2
665792;16
665874;3
665886;1
665913;4
665940;4
665942;28
665950;8
665956;1
665959;9
666507;1
666563;2
666686;2
666702;4
667019;1
667137;1
667138;1
667676;1
668570;7
668625;5
669041;9
669359;2
669455;3
669461;4
669462;4
669875;2
670054;1
670289;3
670293;2
670516;45
671053;12
671211;2
671213;3
671214;2
671222;1
671224;15
671228;1
671231;1
671232;25
671266;5
671267;4
673271;2
673372;7
673375;4
673521;1
673548;17
673862;1
674082;2
674529;51
674703;4
674972;2
675281;2
675864;3
675874;8
676599;2
676965;1
678932;1
679197;2
679259;2
679318;2
680026;1
680115;79
680127;42
680277;150
680279;13
680287;1
680378;3
680496;2
681157;1
681398;12
681627;1
682080;1
682179;1
682400;15
682526;6
682562;4
682798;4
682863;5
683042;1
683082;2
683124;3
683260;1
683354;10
683355;10
684063;7
684065;6
685565;4
685828;6
686223;14
686439;3
686578;2
686597;18
686800;1
686831;1
687436;1
687803;1
687844;5
687846;1
688867;3
689405;3
689781;3
689904;103
690417;2
690879;3
691689;1
691698;1
691816;1
691964;25
691965;18
691966;1
692036;1
692418;2
692994;2
693075;2
693746;33
693988;10
694327;1
695999;1
696485;2
697025;1
697331;1
698488;1
698738;1
698769;1
698776;10
698827;1
698986;1
699041;1
699192;1
699281;31
700220;1
700450;7
700500;4
701189;2
702113;2
702114;6
702115;3
702383;1
703342;10
704093;1
704125;32
705336;1
706186;24
706427;2
706562;2
707152;8
707232;2
707589;1
707591;1
707757;1
708087;7
708091;24
708113;1
708126;10
708131;1
708186;7
709323;4
709810;2
709813;3
709839;2
709986;4
710239;2
710731;1
710982;1
712036;15
712211;2
712213;1
712357;6
712359;10
712361;6
712362;4
712363;2
712365;7
712368;1
712401;1
712411;1
712435;18
712438;2
712461;2
712466;109
712471;1
712528;19
712531;1
712532;2
712538;2
712711;6
712982;1
712991;4
713030;4
713049;3
713051;3
713052;3
713053;4
713054;2
713059;11
713063;2
713588;14
713612;7
714899;3
715179;1
716546;1
716760;10
716813;1
716816;1
716817;1
716925;16
717610;7
717785;2
717961;4
718008;1
718014;2
720633;2
722418;1
722472;2
728004;5
728056;168
732237;1
732242;51
735517;1
741074;43
741659;1
741830;5
741834;1
741978;1
742054;1
742723;1
742733;8
742738;2
742740;1
742767;6
742814;1
742816;2
742914;1
743287;1
743565;1
744227;2
744512;9
744515;2
744980;2
745004;1
745088;12
745365;11
745368;36
745369;795
745714;3
746033;1
746691;6
747304;38
747377;4
747548;2
747645;26
747656;22
748008;5
748192;168
748247;1
748831;1
748907;1
748908;1
749413;1
752140;3
752201;1
752785;1
753084;14
753085;8
753702;5
754041;7
754042;10
754043;1
754044;7
754046;26
754048;4
754049;3
754052;110
754053;2
754058;4
754059;4
754067;5
754068;1
754075;13
754409;1
754423;6
754435;1
754500;3
755164;1
755171;2
755731;61
756275;12
756282;2
756689;1
756698;1
756892;679
758793;8
758796;1
758826;37
759412;3
759620;1
759821;190
759851;6
760154;1
760568;1
760732;25
760939;20
762209;1
762296;1
762486;4
762641;2
762660;10
762836;3
762947;1
762967;2
762968;1
764561;3
764562;1
765765;2
765821;9
765840;106
765869;1
765888;2
765953;1
766136;4
766848;3
767434;1
767694;1
767892;2
767916;3
768503;1
768507;20
768733;6
794846;1
794903;7
795644;2
795665;5
795666;3
795747;3
795748;4
795750;2
795830;1
796937;40
796942;1
797277;2
797291;2
797292;1
797900;5
849756;7
856731;1
856793;1
857227;1
857252;12
857265;2
857312;2
857335;5
858422;1
858619;1
859059;2
859143;22
859144;5
859656;2
860221;13
860790;1
861299;1
861445;15
861454;3
861865;2
862415;21
862720;2
863227;4
863522;2
863934;7
864069;4
864142;1
864702;3
864828;1
866564;2
866673;3
867076;3
867345;3
867845;1
867904;6
868131;2
869394;8
869814;9
869949;3
870242;2
870476;2
870482;1
870484;3
870903;2
870908;1
871203;10
871324;9
871325;4
871584;13
871665;14
871741;1
871742;2
872330;4
872965;1
872970;1
873128;1
874423;4
875328;1
876091;3
876270;1
876364;2
876478;1
877240;5
877384;6
877406;7
877411;13
877500;36
878220;20
878477;1
879212;1
879308;18
879566;54
879628;6
879630;3
879969;267
880156;1
880157;4
880158;1
881260;5
881893;1
881953;39
882104;2
882379;1
882626;2
883069;1
883100;1
883812;3
884684;1
885042;1
885581;2
886343;4
887059;4
888063;1
888436;43
888727;1
888745;1
888832;2
888845;2
888997;1
889268;2
889272;1
889300;3
889306;9
889453;1
889876;29
889949;10
889953;2
890399;7
903945;5
905011;5
905079;2
907046;4
907463;1
908250;2
908819;2
908820;18
908935;1
908946;1
909656;185
909768;277
909929;6
909932;35
909936;1
910046;1
910312;1
910412;28
911092;6
911112;1
911241;1
912321;2
913024;21
913076;1
913099;12
913108;3
913109;8
913183;4
913326;1
913865;24
914327;1
915336;1
915471;22
925818;3
925984;1
926067;1
926474;6
926570;1
926697;232
927083;4
927677;1
927704;2
927787;1
929509;1
929563;1
929795;5
929813;3
929832;2
929835;12
930124;2
930131;2
930138;4
930146;1
930166;27
930804;1
930806;5
930854;28
931074;1
931533;9
931534;3
931537;1
931626;1
931866;13
932217;6
933059;1
933063;2
933073;1
933262;2
933926;2
935198;4
935199;1
935222;6
935224;17
935293;1
935836;1
935849;2
935866;1
936053;1
936078;1
936132;1
936138;1
936154;2
936338;1
936370;1
936456;6
936556;1
936562;1
936564;1
936573;9
936595;1
936889;1
937218;4
937251;2
937254;1
937772;1
937927;1
937928;2
938081;2
938288;1
939858;5
940614;1
940663;1
941058;2
941430;2
941449;13
941843;2
941907;47
942016;39
942865;1
942866;70
943261;4
943346;28
943673;2
943830;1
944170;1
944479;3
944547;30
944671;2
945780;5
945844;17
946234;5
946334;2
946573;1
946677;16
947013;10
947515;2
947516;1
947828;1
947919;4
948071;6
948102;4
948106;2
948311;5
948519;19
948756;1
957042;2
979525;5
979726;62
979970;159
979982;1
980116;2
980251;2
980347;160
980427;1
980561;1
980584;1
981327;5
981330;7
981333;3
981335;40
981384;1
981385;1
984092;1
984237;1
984260;1
984307;16
985012;1
985016;3
985762;7
985780;1
985782;1
986106;4
986711;1
986746;1
987056;1
987066;1
988801;2
989370;5
989403;5
989422;4
990268;3
990316;4
990370;1
990371;1
990412;3
990719;3
990721;8
992287;2
993073;1
993414;5
994319;2
994334;4
994573;7
994601;2
995019;2
995050;112
995085;3
996558;6
997330;1
997347;1
997829;15
997874;1
997886;1
997888;2
998084;10
998086;2
998845;5
999141;6
999423;3
999424;1
999894;2
999898;1
1000566;1
1000568;1
1000569;2
1002367;2
1002526;2
1002795;3
1003177;14
1003181;7
1004159;7
1004261;4
1004279;3
1004304;2
1004316;3
1004901;1
1005039;1
1005464;1
1005489;1
1005667;1
1005740;2
1005925;4
1005994;1
1005995;1
1006155;1
1006576;1
1006623;3
1007084;2
1007099;1
1007654;1
1007676;6
1007869;1
1008308;14
1008392;2
1008460;1
1009682;5
1010610;2
1010611;1
1017183;1
1017280;13
1026955;2
1027273;4
1027410;1
1028752;5
1028806;1
1029823;33
1030157;1
1030529;1
1031224;1
1031288;5
1031537;1
1031538;1
1031594;4
1032072;21
1032480;1
1032506;1
1032623;1
1033738;6
1033739;2
1033846;5
1033900;5
1034346;27
1034889;4
1034944;1
1035067;15
1035120;8
1035662;8
1036020;3
1036180;4
1036182;4
1036616;2
1036677;1
1036778;3
1036780;1
1037355;216
1037377;1
1037411;2
1038845;1
1038856;1
1038867;6
1040984;2
1041504;1
1041641;3
1041766;1
1041826;4
1042127;2
1042156;5
1042316;1
1042376;10
1042378;1
1042402;1
1043206;2
1043588;1
1045855;3
1046115;4
1046981;4
1046984;3
1047005;14
1047049;3
1047068;1
1048205;1
1048340;1
1048380;9
1048515;33
1048516;4
1048517;272
1048520;578
1048521;6
1048524;1
1048983;2
1049583;1
1050222;2
1050720;1
1051623;5
1051674;1
1051675;54
1052684;1
1054033;16
1054034;12
1054213;2
1054217;1
1054461;7
1054498;6
1054967;31
1054968;54
1055192;23
1055352;1
1055469;1
1055692;1
1056496;7
1056511;1
1056810;12
1064514;1
1064539;3
1069161;1
1069494;2
1069827;22
1069980;7
1070424;2
1070896;1
1071052;3
1071053;3
1071072;1
1071177;4
1071718;3
1071719;2
1071918;13
1072256;1
1073253;1
1073325;1
1073328;1
1073423;20
1073766;1
1074311;1
1075768;6
1076125;3
1076443;4
1076450;2
1076588;5
1076596;8
1076620;1
1076744;3
1076926;7
1077255;126
1077256;2
1077675;25
1077936;1
1077947;12
1078050;10
1078087;9
1078089;1033
1078090;4
1078091;5
1078480;32
1079109;1
1079179;1
1079800;1
1079859;12
1080187;1
1080221;2
1080223;3
1080225;1
1080227;7
1080712;1
1081025;1
1081798;2
1082276;30
1082702;3
1082704;1
1082851;9
1084736;1
1086013;1
1086393;3
1087449;2
1089305;1
1089444;3
1089681;4
1090134;2
1090379;1
1091052;1
1094342;2
1094980;2
1096246;3
1096341;1
1096750;1
1096779;11
1099794;2
1099853;33
1100699;2
1100700;1
1100705;1
1100706;4
1100718;3
1100720;2
1100724;6
1100726;1
1100790;2
1100814;2
1100891;10
1101189;4
1101195;1
1101402;3
1104572;1
1104779;5
1104780;1
1104781;7
1105171;1
1105204;16
1108595;1
1109740;2
1110546;7
1111071;2
1111106;1
1111121;3
1111130;1
1111134;6
1111140;18
1111454;3
1112209;2
1113547;1
1114179;7
1114861;7
1114867;4
1114873;6
1114874;1
1114878;1
1114880;3
1114924;1
1115632;2
1115758;7
1116369;1
1116375;2
1116482;1
1117244;1
1117311;2
1117645;156
1117702;10
1117707;6
1117708;1
1117709;1
1117987;8
1118054;2
1118202;33
1118279;1
1118963;1
1119058;3
1119528;11
1119533;1
1120045;2
1120652;7
1120679;2
1120926;1
1120927;4
1120929;1
1120990;1
1120996;4
1121000;3
1121084;1
1121097;8
1121098;1
1121276;2
1121295;10
1121298;6
1121301;1
1121324;6
1121326;1
1121328;43
1121338;2
1121358;1
1121395;3
1121419;1
1121420;1
1121439;1
1121832;2
1121864;1
1121877;1
1121886;7
1122154;1
1122219;2
1122252;1
1122261;2
1122941;1
1122943;1
1123003;10
1123043;1
1123045;1
1123288;3
1123352;9
1123362;1
1123756;2
1123773;1
1123867;2
1124188;3
1124597;3
1124744;3
1124835;63
1124849;1
1124982;1
1125967;1
1126833;1
1126885;1
1127514;2
1127515;3
1127830;1
1128178;1
1128398;3
1128970;3
1129147;3
1129192;1
1129264;4
1129547;2
1129771;11
1129792;20
1129793;1
1129897;1
1130046;1
1130380;20
1130819;6
1131280;15
1131292;3
1131315;24
1131462;3
1131707;3
1131812;15
1131813;2
1131814;1
1132026;67
1132417;3
1133022;17
1133106;1
1133319;226
1133546;1
1133559;1
1134055;1
1134404;11
1134405;1
1134406;4
1134413;8
1134435;92
1134687;30
1135990;14
1136135;9
1136534;3
1137095;5
1137096;1
1137745;1
1137780;1
1137848;6
1137994;2
1138189;11
1138194;16
1138585;19
1141132;2
1141135;7
1141136;57
1141137;10
1141140;6
1141168;2
1141221;1
1141519;1
1141526;2
1141883;1
1143711;3
1144305;1
1144308;1
1144310;2
1144311;4
1144313;16
1144316;1
1144318;2
1144324;1
1144325;1
1144342;1
1144343;5
1144344;2
1144522;6
1144661;13
1144662;21
1144663;5
1144664;1040
1144665;3
1144666;2
1144667;152
1144668;90
1144669;12
1144671;2
1144672;13
1144673;3
1144680;19
1144873;1
1145276;2
1147094;26
1147123;9
1147137;1
1147139;28
1147142;1
1147684;2
1148157;18
1148509;2
1148786;1
1149133;1
1149773;3
1149953;1
1150112;1
1150298;5
1150389;3
1150398;2
1150757;22
1150837;1
1150990;1
1150991;2
1151002;1
1151061;1
1151719;1
1151742;2
1155073;38
1155158;3
1155385;2
1155388;5
1155476;3
1155738;5
1155739;11
1155944;2
1156395;1
1157490;5
1157962;1
1157986;2
1157987;8
1158148;4
1158170;2
1158172;2
1158292;5
1158294;19
1158345;1
1158459;2
1159016;1
1159213;1
1159323;11
1159327;2
1159328;1
1159752;11
1160091;1
1160095;2
1160721;35
1161901;4
1161902;1
1161906;9
1161927;10
1161935;32
1161942;29
1162290;21
1162633;9
1162717;5
1163065;1
1163301;2
1163398;2
1163419;5
1163621;2
1163670;29
1164594;1
1164882;1
1164990;3
1165092;1
1165841;2
1165852;1
1166073;2
1166323;1
1166478;1
1166950;11
1168034;3
1168035;5
1168039;11
1168169;1
1168281;23
1168478;8
1168479;3
1168549;2
1168729;1
1168832;1
1169117;1
1169634;3
1170224;2
1170227;1
1170562;2
1170699;1
1170711;1
1172187;3
1172190;3
1172192;2
1172368;1
1172621;2
1173024;1
1173025;1
1173028;1
1173062;28
1173101;1
1173559;5
1173585;3
1173741;1
1173761;9
1173762;15
1174501;3
1174528;1
1175445;1
1175654;24
1175657;16
1175659;19
1175662;2
1175663;133
1176176;2
1176249;1
1176259;10
1176422;22
1176482;6
1176536;2
1176539;2
1176649;1
1176728;1
1177156;1
1177180;4
1177574;11
1177712;1
1177755;1
1177931;5
1177982;15
1178516;2
1178778;1
1179155;1
1179467;1
1179778;1
1181531;1
1181534;4
1181586;1
1181611;2
1181879;1
1182451;4
1182762;1
1183151;3
1183400;3
1183413;1
1184151;5
1184398;1
1185412;107
1185650;30
1185766;1
1185843;2
1187066;1
1187080;43
1187128;8
1187855;3
1188228;2
1188244;1
1188319;9
1188794;4
1188795;1
1189126;3
1189620;1
1190415;1
1190508;1
1190620;2
1190813;1
1191678;2
1191699;1
1191889;2
1192846;2
1193095;1
1193500;6
1193502;1
1193503;15
1193515;25
1193532;1
1193534;16
1193620;1
1193713;2
1193806;1
1194090;1
1194168;12
1195072;3
1195085;21
1195373;1
1196083;37
1196095;45
1196322;1
1196323;2
1196353;2
1197460;2
1197477;1
1197717;377
1197935;1
1197951;8
1198013;19
1198014;14
1198024;2
1198116;1
1198136;10
1198137;6
1198140;56
1198305;1
1198980;2
1200557;10
1200567;1
1200721;1
1200747;1
1200751;3
1200993;2
1201011;1
1201013;4
1201031;5
1201288;2
1201290;3
1201295;1
1202448;1
1202532;5
1202712;31
1202713;3
1202724;1
1203033;1
1203069;1
1203471;1
1203578;1
1204516;1
1204517;1
1204528;5
1204533;3
1204539;4
1204540;1
1206110;32
1206557;8
1206558;1
1206559;3
1206749;1
1206980;1
1207041;3
1207057;17
1207504;7
1207545;21
1208102;1
1208104;1
1208188;1
1208365;1
1208587;2
1208599;1
1208600;2
1209355;53
1211114;1
1211280;2
1211326;25
1211383;1
1211417;8
1211640;4
1211777;1
1211803;2
1211807;4
1211851;1
1212549;10
1212765;1
1213861;1
1214924;5
1215032;1
1215089;1
1215918;4
1216040;1
1216062;2
1216297;5
1216932;15
1217282;43
1217627;1
1217629;1
1217651;1
1217654;1
1217655;1
1217656;3
1217662;2
1217669;2
1217671;2
1217692;50
1217697;2
1217699;3
1217703;3
1217704;8
1217705;183
1217707;29
1217709;4
1217710;41
1217711;2
1217712;5
1217714;10
1217969;1
1217970;2
1218247;9
1218492;1
1218801;5
1219382;21
1219383;7
1219585;2
1219626;9
1220534;2
1220600;2
1221450;4
1221500;13
1221880;1
1221996;2
1222016;3
1222017;11
1223410;2
1224302;1
1224947;1
1225128;1
1225647;1
1225657;7
1225769;3
1226323;3
1226325;1
1226327;3
1226754;1
1226755;2
1227077;2
1227267;6
1227349;1
1227546;1
1229153;13
1229165;5
1229268;4
1229276;2
1229520;1
1229621;2
1229753;3
1229760;48
1230341;1
1230531;1
1230734;4
1231044;2
1231053;2
1231337;1
1231657;1
1232410;2
1232426;1
1232428;23
1232429;2
1232430;1
1232431;3
1232681;2
1233230;2
1233411;6
1233460;3
1233488;38
1233950;3
1233951;57
1234023;10
1234143;7
1234144;12
1234606;1
1234666;19
1234841;15
1234842;1
1234888;1
1235259;1
1235559;1
1235591;2
1235689;1
1235790;7
1235792;3
1235793;28
1235796;2
1235797;4
1235798;3
1235799;14
1235800;7
1235835;2
1235850;2
1235997;5
1236000;1
1236046;3
1236179;2
1236220;5
1236486;16
1236613;1
1236988;1
1237077;1
1237094;4
1237159;2
1238425;1
1239307;1
1239384;19
1240085;17
1241978;25
1241979;3
1241981;3
1241982;43
1243014;1
1243183;3
1243662;6
1243664;2
1244531;46
1245436;1
1245441;11
1245769;1
1246459;2
1246530;1
1246637;18
1247023;4
1247520;1
1248232;1
1248250;1
1249553;1
1249554;2
1249555;9
1249621;9
1249627;2
1249975;5
1249978;3
1249997;1
1249999;4
1250050;1
1250059;7
1250198;1
1250232;1
1250286;8
1250339;2
1254432;1
1255251;1
1255690;5
1256198;3
1256207;1
1256557;1
1256561;1
1256569;8
1256570;1
1257021;1
1258572;22
1258888;1
1259157;5
1259159;6
1259202;1
1259234;4
1259246;1
1259464;17
1259824;4
1260356;10
1260358;3
1260987;6
1261403;3
1261634;8
1261635;6
1261636;1
1261637;27
1261639;1
1262515;1
1262516;4
1262518;2
1262519;1
1262520;1
1262524;1
1262535;2
1262536;1
1262537;1
1262538;1
1262540;1
1262585;9
1262685;4
1262686;2
1262688;1
1262689;3
1262693;2
1262695;3
1262698;3
1262700;3
1262703;7
1262705;6
1262706;1
1262708;2
1262736;6
1262739;1
1262740;6
1262741;2
1262742;4
1262743;1
1262744;1
1262748;3
1262749;4
1262750;1
1262752;1
1262753;8
1262755;1
1262756;1
1262759;6
1262761;2
1262768;5
1262770;4
1262771;1
1262772;1
1262775;20
1262778;3
1262779;3
1262780;14
1262781;1
1262782;5
1262783;1
1262785;2
1262787;4
1262788;15
1262789;1
1262792;2
1262793;3
1262794;10
1262796;5
1262798;1
1262799;15
1262801;7
1262803;17
1262804;8
1262807;4
1262809;8
1262810;12
1262811;1
1262813;2
1262815;1
1262816;8
1262819;5
1262821;8
1262823;1
1262824;13
1262825;3
1262826;2
1262829;2
1262831;57
1262837;2
1262838;4
1262840;3
1262841;1
1262843;4
1262848;2
1262849;1
1262856;1
1262857;3
1262865;1
1262867;6
1262868;1
1262870;7
1262871;3
1262873;2
1262874;2
1262875;1
1262878;21
1262882;35
1262885;1
1262886;1
1262888;9
1262890;4
1262892;4
1262893;11
1262894;2
1262896;5
1262897;5
1262899;3
1262905;5
1262907;6
1262908;1
1262909;17
1262910;9
1262911;1
1262913;24
1262917;1
1262918;4
1262919;68
1262920;4
1262921;2
1262922;5
1262923;11
1262925;6
1262928;3
1262929;6
1262930;1
1262931;2
1262932;1
1262933;11
1262934;6
1262936;6
1262937;2
1262938;5
1262944;4
1262945;3
1262946;1
1262947;2
1262950;1
1262951;6
1262952;6
1262953;59
1262954;4
1262955;4
1262956;5
1262957;2
1262958;5
1262961;3
1262965;12
1262966;5
1262969;23
1262970;5
1262975;1
1262977;1
1262980;21
1262987;2
1262988;6
1262989;3
1262990;13
1262991;8
1262992;1
1262993;1
1262995;5
1262997;7
1262998;2
1262999;6
1263000;8
1263001;1
1263002;12
1263003;1
1263004;5
1263005;3
1263007;1
1263010;2
1263011;27
1263012;2
1263015;4
1263017;2
1263018;3
1263019;4
1263020;1
1263021;12
1263022;8
1263023;9
1263024;4
1263025;19
1263026;3
1263027;2
1263028;2
1263029;1
1263030;1
1263032;7
1263035;1
1263036;1
1263037;4
1263040;1
1263041;1
1263050;3
1263052;13
1263053;1
1263061;1
1263062;2
1263063;5
1263066;2
1263068;25
1263072;1
1263076;1
1263080;2
1263089;1
1263090;2
1263095;1
1263100;3
1263101;3
1263547;58
1263550;6
1264700;8
1264737;1
1264899;6
1265622;2
1265734;1
1265817;1
1265861;1
1265935;3
1266046;3
1266064;4
1266666;2
1266765;2
1266909;1
1267211;1
1267217;13
1267423;2
1267456;1
1267766;6
1267944;1
1268043;1
1268239;1
1268254;2
1268303;1
1268548;10
1268622;33
1271860;2
1273132;3
1273429;1
1273711;3
1273738;3
1274356;3
1274359;1
1274384;22
1274631;2
1276755;1
1276757;2
1277350;2
1277351;28
1278212;91
1278232;7
1278255;1
1278274;1
1278479;1
1279082;3
1279083;2
1280483;18
1280664;3
1280668;1
1280669;2
1280671;2
1280674;14
1280678;2
1280679;2
1280680;2
1280681;6
1280685;6
1280686;3
1280941;1
1280944;1
1281018;1
1281486;14
1281767;2
1282360;1
1282362;1
1282363;1
1282440;3
1282858;2
1282863;31
1282883;1
1282995;97
1283076;1
1283284;41
1283291;2
1283313;1
1284775;3
1285191;2
1285242;3
1285465;2
1286093;1
1286190;2
1286362;2
1287055;3
1287086;2
1287120;1
1287232;1
1287268;1
1287270;3
1287281;2
1287287;1
1287313;33
1287322;1
1287735;3
1287737;11
1287738;30
1288027;1
1288120;2
1288121;3
1288362;1
1288385;2
1288388;1
1288391;4
1288392;4
1288410;4
1288494;6
1288826;2
1289170;2
1289467;1
1289478;1
1289519;9
1289596;5
1289597;1
1293035;2
1293439;5
1293441;1
1293539;3
1293597;1
1294263;1
1294267;3
1294296;1
1294297;1
1294299;1
1295366;8
1295527;1
1295609;3
1295826;1
1296320;2
1296415;1
1296538;7
1296539;4
1296565;1
1296654;1
1296655;2
1296660;1
1297121;1
1297424;18
1297570;1
1297617;35
1297750;31
1298607;1
1298609;1
1298857;10
1298915;3
1299341;66
1299429;40
1300004;20
1300006;17
1300035;10
1300307;1
1300914;9
1301026;1
1301100;7
1301204;1
1301283;2
1301620;4
1302151;1
1302659;1
1302685;2
1302690;7
1303256;2
1303579;1
1304275;1
1304284;1
1304866;47
1304888;2
1305737;1
1305740;1
1305826;1
1306274;3
1306526;12
1306991;2
1307414;1
1307759;7
1307832;1
1307839;1
1307918;5
1307944;1
1307955;3
1310165;4
1310166;7
1310370;3
1310603;6
1310605;4
1310613;27
1310621;11
1310639;1
1310647;6
1310651;2
1310660;3
1310728;5
1310759;1
1310791;1
1310824;1
1311337;2
1312072;7
1313421;4
1314801;1
1315211;10
1316596;2
1316739;2
1317111;2
1317117;1
1317123;12
1317124;1
1317125;1
1318743;1
1321365;7
1321368;1
1321778;3
1321780;1
1321784;6
1321785;1
1321814;3
1321815;1
1323422;3
1323734;1
1323738;1
1324013;1
1324314;1
1324350;7
1324352;12
1324617;43
1324766;2
1324801;1
1324851;3
1325100;3
1325107;1
1325372;1
1325435;7
1325731;68
1325933;7
1327037;245
1327965;1
1327970;10
1327971;4
1327974;5
1327976;25
1327980;4
1327981;30
1327982;18
1327983;14
1327985;13
1327990;23
1327993;1
1328030;7
1329262;7
1329516;16
1329640;1
1329796;16
1329800;1
1330255;4
1330330;1
1330545;1
1330547;5
1331198;1
1331689;4
1331704;1
1331910;2
1332145;8
1332188;1
1332824;5
1333651;4
1333660;4
1333662;1
1333845;5
1333854;2
1333998;1
1335043;3
1335060;1
1335061;1
1335062;2
1335230;36
1335613;2
1335745;5
1335746;18
1335760;7
1335967;2
1336207;3
1336794;14
1336806;1
1337051;6
1337054;3
1337838;3
1338009;1
1338368;36
1338687;2
1339210;1
1339230;2
1339236;3
1339239;2
1339242;2
1339244;50
1339253;13
1339254;1
1339256;13
1339275;1
1339298;2
1339306;1
1339346;1
1340425;1
1340430;1
1340502;2
1340531;8
1340750;1
1340810;1
1341154;2
1341157;1
1341165;2
1343839;1
1343891;1
1344003;10
1344094;1
1344416;1
1344552;1
1344585;3
1344951;1
1344959;41
1345498;1
1346286;118
1346889;2
1347086;2
1347087;3
1347366;1
1347392;15
1347393;174
1347788;1
1347902;1
1347903;3
1348114;9
1348467;2
1348468;2
1348472;2
1348508;1
1348612;1
1348613;13
1348774;4
1348973;1
1349417;7
1349421;6
1349432;1
1349434;3
1349435;1
1349436;5
1349818;52
1349819;2
1349820;1
1350067;9
1351585;23
1353530;1
1353534;1
1353889;3
1353890;2
1353891;4
1353941;54
1354277;1
1354304;3
1355330;1
1355368;2
1355374;104
1355477;10
1355755;3
1356488;1
1356852;1
1357545;1
1357714;5
1357715;1
1357935;1
1358416;1
1358417;3
1358418;1
1358420;6
1358440;1
1365007;2
1365361;13
1365375;7
1365628;1
1365924;1
1366050;21
1366055;61
1367435;1
1367462;1
1367852;1
1368430;26
1368476;11
1378168;2
1378264;1
1379154;7
1379159;7
1379270;1
1379700;1
1379702;2
1379734;2
1379858;1
1379903;1
1379908;4
1379910;1
1380157;1
1380355;3
1380357;2
1380368;5
1380380;1
1380384;1
1380387;4
1380388;2
1380389;6
1380412;7
1380675;2
1380685;1
1381081;5
1381123;1
1381557;1
1381751;2
1382356;1
1382359;2
1382456;8
1382458;1
1382466;3
1382803;10
1383067;2
1383885;1
1384060;16
1384078;20
1384459;5
1384487;11
1384509;6
1384589;6
1385590;3
1385591;2
1385625;2
1385657;50
1385658;4
1385659;20
1385699;1
1385935;2
1385975;1
1385984;5
1386088;1
1386092;6
1386098;1
1387231;3
1387353;1
1387555;3
1387557;4
1387779;2
1389192;3
1389223;160
1389250;1
1389489;3
1389922;4
1390249;2
1390360;2
1390395;2
1391188;5
1391223;23
1391428;1
1391627;1
1391647;2
1391653;22
1391654;6
1392231;28
1392246;1
1392486;53
1392487;3
1392488;1
1392489;15
1392758;5
1392836;37
1393034;1
1393051;3
1393476;1
1393602;1
1393662;1
1394709;1
1394711;11
1394712;22
1395607;2
1395890;2
1395983;12
1396514;2
1396859;1
1397276;1
1397282;6
1397668;4
1398154;1
1398745;40
1399915;6
1399942;3
1400053;14
1400796;1
1400857;3
1400860;26
1400861;4
1400862;28
1400863;3
1401027;5
1401070;1
1401297;2
1401669;5
1402135;14
1402860;5
1402861;21
1402875;53
1403320;1
1403365;6
1403932;1
1403940;2
1403941;2
1403947;1
1403949;1
1404244;1
1404367;1
1404411;3
1404741;2
1404888;4
1406779;269
1406780;99
1406791;1
1406793;2
1406873;1
1406906;2
1407017;1
