TaxID;output/DNA_220707_22-24hmix_cer_BIOMminiprep_S28_kaiju.out
394230;1
394506;14
394566;4
394676;1
394732;1
394908;1
394935;69
394958;3
395085;32
395599;5
395631;1
395922;2
395933;9
395935;1
395936;1
396005;20
396013;6
396014;10
396034;25
396268;2
396323;128
396389;1
396504;29
396595;1
396716;4
396808;6
396811;7
396812;24
397258;1
397260;6
397287;23
397288;142
397290;156
397291;163
397456;1
397457;24
397864;3
398037;3
398049;2
398053;3
398199;401
398261;1
398555;17
398627;5
398736;3
398773;9
399101;2
399320;2
399370;6
399497;1
399548;2
399579;8
399742;2
399781;1
400060;1
400061;4
400065;2
400092;1
400634;178
400770;4
400776;11
400777;5
400837;5
400946;11
400948;3
401469;5
401471;6
401558;1
401562;7
401638;4
402147;1
402734;61
402877;8
402884;1
403638;1
403776;1
403957;2
403978;6
404130;80
404335;11
404405;1
404407;18
404432;3
404580;1
404770;290
404875;1
404881;7
404900;2
404937;1
404941;1
405005;8
405212;4
405444;13
405446;3
405671;15
405746;1
405946;15
405955;1
406020;2
406100;1
406124;1
406341;2
406548;9
407020;1
407022;2
407035;2
407036;2
407164;1
407217;3
407226;1
407234;1
407975;7
408074;1
408558;5
408657;2
408753;22
409322;4
410072;105
411153;44
411459;2
411460;1
411461;1
411462;1
411463;4
411467;4
411468;1
411469;1
411470;1
411473;3
411475;1
411476;1
411477;3
411479;1
411483;2
411485;6
411486;6
411567;2
411577;9
411959;3
412034;1
412133;9
412384;84
412392;1
412437;2
412438;162
412449;2
412593;10
412597;1
412861;2
412895;11
413435;3
413496;15
413497;4
413502;1
413503;19
413882;10
413888;2
414004;2
414048;1
414050;7
414052;4
414371;1
414682;11
414703;1
414771;35
414999;11
415002;9
415015;7
415212;1
415217;2
415242;22
415421;2
415425;11
415747;1
415956;23
415996;1
416001;1
416016;24
416169;4
416170;1
416213;6
416586;134
416874;3
416916;2
416943;27
416944;4
416949;4
416955;24
417295;10
417373;10
417574;3
417745;2
417948;8
418008;41
418240;152
418599;1
418699;1
418701;2
418702;54
418707;2
418750;5
418756;62
418853;1
418856;1
419005;118
419015;2
419208;1
419257;9
419474;1
419475;2
419477;1
419479;1
419481;8
419597;10
419650;1
420324;26
420336;2
420345;3
420402;5
420404;19
420412;17
420645;11
420952;6
420953;1
420971;1
420996;1
420998;1
421052;44
421058;58
421072;1
421115;1
421525;62
421530;7
421531;1
421624;1
421628;35
421629;1
421767;95
422271;2
422282;40
422289;2
422441;76
423349;32
423350;18
423351;8
423477;2
423536;2
423605;7
424218;10
424488;1
424949;1
425254;2
425306;1
425400;1
425504;19
425511;6
425512;2
425513;9
425595;4
425941;4
426128;48
426129;13
426226;11
426371;1
426421;20
426481;1
426638;2
426688;2
426701;57
426702;2
426703;12
426704;1
427683;4
427918;1
427920;1
427923;3
427926;5
428125;35
428411;1
428711;3
428712;36
428990;9
428992;4
428993;4
428994;4
429133;2
429341;7
429727;6
429728;4
430453;1
430521;15
430522;30
430531;3
430679;6
431041;2
431059;3
431060;2
431061;44
431269;2
431306;1
431489;3
431553;5
431554;2
431895;5
431943;1
432329;4
432330;2
432608;5
433286;157
433296;108
433323;42
433476;1
433923;2
433924;18
434008;23
434010;1
434014;13
434464;9
435590;2
435880;2
435897;2
435905;1
436515;38
436516;3
436663;3
436907;1
437329;20
437505;1
437507;1
437897;32
437898;14
437900;7
438033;1
438744;10
438780;5
438851;1
438855;1
439219;6
439220;20
439228;8
439292;2
439493;2
439529;1
439703;3
440079;11
440168;7
440482;2
440515;9
441103;1
441112;1
441950;2
442121;6
442341;19
442528;7
442734;1
442870;6
442899;5
443342;5
443612;34
443615;2
444051;1
444093;7
444444;2
444463;1
444859;2
444860;6
444919;11
444922;1
444923;8
445220;8
445337;3
445629;3
445685;4
445688;12
445692;5
445693;2
445696;2
445700;3
445710;1
445932;12
445960;4
445961;22
445972;2
445973;6
445974;1
446374;4
446469;1
446660;3
446679;5
446681;4
446683;2
446684;2
446692;3
446860;1
447020;2
447422;5
447424;1
447471;7
447567;7
447679;1
447689;5
448386;1
449520;34
449659;5
449662;1
449673;2
449972;1
449974;1
450362;45
450365;30
450367;16
450378;1
450746;15
451299;4
451374;1
451457;183
451512;1
451514;4
451644;5
451705;1
451864;16
452084;233
452284;1
452286;3
452623;1
453162;1
453220;17
453230;36
453246;1
453575;11
453582;1
453783;1
453816;7
453836;90
453840;1
453842;1
453849;1
453960;13
454006;8
454144;19
454146;2
454148;2
454153;9
454154;43
454155;124
454159;2
454188;1
454586;20
454594;1
454600;2
454601;4
454602;5
455344;1
455360;1
455364;5
455370;1
455432;5
455436;27
456298;10
456299;3
456327;1
456330;1
456455;1
456490;1
456491;22
456492;2
456827;3
456828;6
456876;28
456999;2
457390;1
457391;9
457393;2
457394;2
457397;1
457398;5
457415;5
457421;2
457424;1
457502;27
457575;2
457933;2
457934;1
458032;10
458033;16
458197;3
458201;4
458208;2
458448;1
458639;15
458711;1
458836;2
459347;12
459472;2
459515;2
459519;3
459526;81
459528;3
459529;6
459658;1
459786;11
460384;59
460511;5
460870;39
461281;1
461393;4
461711;5
461836;7
461876;14
462367;2
462372;1
462590;7
463014;3
463025;6
463044;11
463192;8
464029;23
464322;39
465543;1
465721;1
465797;1
466088;103
466107;15
466109;1
466153;2
467085;65
467091;1
467094;1
467180;4
467210;5
467598;16
467661;2
467974;2
467997;2
468056;28
468911;76
468913;509
469322;1
469585;4
469589;6
469590;15
469591;2
469593;1
469605;1
469610;1
469812;1
470145;4
470150;2
470453;133
470564;3
470565;10
470868;13
470933;2
470934;1
471189;11
471499;2
471511;2
471514;3
471575;3
471798;1
471825;5
471872;2
472055;2
472113;8
472175;1
472181;1
472183;1
472569;13
472583;4
472693;35
472694;116
472695;1
472834;7
472963;2
473531;5
473772;8
473781;1
473814;4
474394;24
474949;3
474960;41
475067;20
475083;1
475178;411
475255;25
475299;1
475662;39
475960;1
476102;1
476272;2
476652;33
477235;1
477666;5520
477680;2
477689;4
477690;10
477967;3
477976;3
478744;4
478749;1
479106;2
479936;25
479978;1
480035;1
480070;2
480391;5
480658;4
480813;1
480814;1
481138;2
481139;1
481181;2
481446;3
481719;3
481722;2
481723;1
481743;1
482460;1
482461;9
482462;4
482564;3
482628;2
482630;1
482957;12
483206;15
483215;4
483245;7
483324;3
483423;6
483547;22
483908;86
483937;14
483968;1
484018;2
484088;14
484429;2
484498;1
484508;3
484770;55
485447;2
485577;1
485751;4
485876;2
485895;2
485915;1
485916;4
486398;1
486410;1
487049;2
487173;9
487174;152
487175;1916
487184;7
487316;574
487319;2
487514;1
487685;1
487732;1
487797;1
488438;3
488447;41
488454;5
488535;1
488537;1
488729;3
488730;13
488731;1
488732;8
488937;1
488939;1
489632;5
489703;2
489909;4
489910;5
490093;15
490185;4
490188;1
490189;18
490912;3
490913;42
490979;1
491918;1
491919;5
491921;15
491947;4
491948;1
491950;1
492670;237
492735;1
492736;2
493375;5
493376;4
493803;2
494420;1
495820;3
496056;2
496057;8
496058;2
496496;2
496874;1
497107;6
497321;37
497635;58
497650;4
497721;2
497724;1
497727;2
497967;3
498019;1
498199;1
498292;4
498301;6
498367;1
498718;1
498761;1
499207;7
499229;13
499528;2
499548;1
499555;13
500148;1
500465;10
500615;1
500633;2
500635;1
501483;1
501496;2
501497;1
501571;26
501783;1112
502049;2
502115;3
502181;1
502333;1
502393;7
502394;2
502567;734
502682;1
502790;2
502909;1
503170;5
503183;2
503361;367
503388;28
503928;3
504090;1
504092;6
504468;12
504469;6
504472;5
504481;17
504483;2
504487;1
504488;14
504901;6
505249;4
505250;1
505317;6
505341;6
505345;6
505353;1
505694;1
506591;33
507750;8
507753;19
508451;3
508458;5
508459;18
508460;94
508677;2
508868;3
509170;61
509192;1
510685;3
510946;2
510947;1
510955;1
511062;10
511487;2
511662;1
511678;4
511680;2
511745;1
511995;2
511998;1
512313;1
512350;1
512399;2
512402;3
512410;4
512643;1
512649;3
513160;1
513223;1
513556;4
515256;1
515264;54
515351;18
515393;6
515414;31
515417;1
515440;4
515489;1
515619;9
515620;1
515814;5
515947;5
516075;3
516123;5
516124;1
516700;2
516702;7
516703;15
517423;591
517424;16
518636;3
518642;2
518643;26
518738;1
518897;7
519050;1
519424;12
519427;6
519440;1
519977;10
520092;1
520762;20
520764;6
520767;1
520838;4
521377;30
521392;1
521689;2
521720;16
522259;1
522262;1
522298;1
522306;7
522485;4
522488;1
522492;6
522773;3
522889;1
523742;2
525244;2
525640;3
525917;226
525918;7
526067;5
526216;5
526218;1
526243;1
526525;172
526588;4
526944;1
528178;4
528191;119
528209;10
528244;1
529505;5
529704;1
529731;1
529823;8
529881;23
529884;4
531312;1
531813;3
531815;9
531844;2
531938;1
532074;2
532075;2
532077;1
533267;3
533325;4
535290;1
535600;3
535712;1
536018;1
536044;2
536059;3
536227;3
536231;2
536441;14
536444;1
536453;3
536454;1
536633;253
536979;3
536980;2
537011;4
537013;14
537288;2
537874;3
538220;2
538381;9
538382;1
538948;8
538979;8
538999;14
539206;4
539262;7
539813;10
540061;3
540500;5
540747;3
542836;8
542837;1
543153;1
543311;2
543313;7
543314;19
543615;39
543632;1
543890;8
543913;1
544447;6
544448;15
544480;2
544581;3
544644;1
544645;50
544718;110
545501;11
545533;1
545534;65
545619;2
545908;2
545932;16
546023;2
546262;7
546267;2
546367;15
546805;1
546871;1
547045;1
547122;2
547188;1
547228;2
548579;1
549000;1
549003;3
549169;3
549295;16
549685;11
549687;31
549779;4
550686;1
551208;3
551276;2
551459;3
551759;6
551760;57
551788;5
551895;5
551947;3
551988;6
551990;1
551991;32
551994;17
551995;2
551996;1
552063;2
552357;19
552386;1
552396;5
552398;1
552518;1
552811;1
553088;4
553171;1
553217;298
553239;15
553386;5
553427;3
553447;1
553611;30
553814;235
553981;3
553982;2
554131;1
554132;7
554283;2
554312;7
554343;13
554344;23
554406;5
555083;24
555313;1
555315;2
555393;1
555500;84
555512;3
555573;1
555791;1
555793;7
556054;2
556055;6
556259;3
556261;1
556270;7
556287;3
556327;3
556484;1
556499;2
556529;13
556530;1
556533;1
556534;6
556548;3
557436;1
557451;4
557555;13
557557;16
558021;8
558152;2
558170;1
558314;8
558415;17
558537;34
558541;19
558964;3
559106;3
559173;20
559628;5
560405;1
561061;15
561184;13
561440;3
561555;1
561720;44
561879;41
561966;1
562017;1
562969;1
563031;10
563162;4
563172;5
563176;3
563188;3
563735;5
563798;8
563835;28
563996;2
564137;1
564369;10
564710;2
566293;1
568095;3
568098;1
568106;21
568386;46
568394;1
568768;10
568783;5
568817;4
568899;7
569859;48
569862;2
570012;1
570161;15
570267;2
570281;5
570505;6
570521;7
570835;1
570936;2
570947;1
571177;6
571254;6
571256;8
571438;32
571800;16
571911;2
571913;5
571915;5
571932;21
571933;1
572023;1
572419;18
572511;279
572547;1
573024;8
573060;4
573171;8
573172;18
573173;42
573179;2
573321;8
573493;3
573600;3
573658;1
573741;1
574375;3
574376;17
574560;6
574697;131
574700;3
574710;2
574750;5
574930;39
574964;1
574976;1
575178;2
575192;2
575322;3
575378;2
575584;1
575586;5
575587;5
575590;2
575611;1
575615;2
576117;1
576118;3
576131;2
576611;8
576789;2
576791;7
576944;4
577309;29
577386;2
577469;4
577489;4
577650;5
577680;10
578134;1
578221;5
578462;1
578833;4
578943;2
579105;1
579478;6
579490;3
579505;1
579533;5
579748;4
580026;1
580165;16
580166;2
580370;2
580596;3
581036;20
581111;2
581112;1
582472;31
582475;84
582675;1
582686;49
582692;7
582702;12
582850;2
582851;17
584605;5
584609;2
584657;1
584787;3
585055;1
585396;1
585455;3
585502;1
585543;4
585890;7
586218;2
586416;5
586733;2
587735;1
587753;80
587851;1
588067;1
588596;3
588602;1
588605;14
588815;1
588932;3
589035;20
589240;1
589382;1
589436;1
589437;1
589537;9
590158;3
590849;2
591154;1
591197;4
591202;5
591204;163
591372;7
591373;1
591962;3
592026;2
592031;6
592050;30
592051;1
592317;2
592361;6
592376;5
592978;36
593133;28
593135;10
593909;1
595434;1
595453;1
595468;23
595494;2
595502;1
595605;2
595670;53
595692;2
596085;4
596318;6
596319;8
598644;3
598650;1
598659;1
598660;1
600626;1
600645;10
600809;3
603050;89
603431;1
604089;4
604319;1
604330;1
604332;4
604353;2
607711;12
607712;95
608505;8
610244;1
610251;17
610254;1
611300;1
611301;1
613195;3
614212;1
614648;1
616991;2
616992;1
616997;1
617002;4
617123;6
619688;6
619693;1
619741;2
619771;8
619805;41
620903;7
621096;3
621109;13
621374;21
622488;3
622637;4
622671;3
622681;1
623281;4
623282;7
624134;2
624147;26
626084;1
626343;10
626372;7
626929;137
626930;5
626931;38
626932;38
626933;35
626934;1
626935;231
626937;170
626938;9
626939;1
626940;14
626947;4
627087;11
627131;1
627141;2
627192;3
627669;5
629679;1
630520;7
630749;1
630930;4
630973;1
631220;7
632516;2
632569;1
632955;45
633150;1
633415;11
633417;9
633701;6
633807;19
633813;53
634113;3
634155;2
634430;4
634436;22
634765;14
634771;10
634994;9
635003;4
637393;6
637730;2
637886;37
638269;3
638619;1
638660;3
638847;2
638849;67
638953;1
639310;3
640030;1
640205;2
640330;1
640331;9
640938;22
641107;27
641148;3
641238;2
641407;10
641487;5
641510;3
641665;3
641832;1
641841;1
642227;1
642248;38
642492;1
642589;76
642776;1
643217;3
643568;2
643671;1
643674;15
643747;1
643951;1
644107;3
644220;2
644221;2
644383;1
644652;7
645110;1
645273;59
645274;2
645466;8
645578;3
645597;2
645616;3
645617;10
645887;11
646413;3
646529;1
646534;4
647910;4
648176;2
648567;1
648716;19
648794;14
648800;2
648802;7
648995;32
649104;2
649196;9
649272;1
649333;2
649461;2
649507;15
649724;3
649743;9
649746;1
649756;349
649757;1
649761;1
649777;79
649831;3
650003;1
650004;1
650378;2
651086;2
651137;2
651143;8
651456;19
651554;11
651561;15
651662;4
651663;6
651822;13
651869;1
652706;12
652715;12
652716;3
652722;1
652740;2
652764;1
652788;1
652876;7
653683;2
653685;99
653929;2
653930;2
653931;2
653940;5
653954;2
654363;6
654686;1
655015;1
655097;1
655098;1
655186;10
655338;30
655353;1
655355;14
655607;45
655657;1
655809;1
655863;2
656088;3
656179;6
656366;8
656400;1
656414;1
657014;1
657276;9
657315;1
657316;1
657317;19
657318;5
657319;11
657326;7
657387;43
657409;2
657651;2
658057;1
658083;3
658085;9
658087;14
658088;63
658089;2
658196;1
658401;1
658457;2
658473;10
658630;1
658655;16
658656;146
658657;2
658662;3
658663;1
658665;9
659006;2
659014;9
659015;8
659016;1
659017;4
659251;6
659351;4
659352;2
659425;11
659428;6
659595;1
659693;1
660517;1
661086;3
661089;7
661182;1
661398;1
661399;1
661481;1
661483;5
661485;3
661488;2
661979;1
662367;5
662548;1
662880;3
663243;72
663275;6
663364;18
663602;2
663610;17
663704;32
664683;1
664962;1
665032;13
665038;15
665099;122
665118;2
665126;8
665550;1
665792;31
665874;3
665884;1
665886;7
665913;7
665914;2
665940;2
665941;1
665942;53
665950;20
665951;2
665954;1
665956;19
665959;10
666505;2
666563;4
666685;1
666686;3
666702;11
667019;2
667135;1
667138;1
667676;2
668570;19
668625;3
669041;44
669359;4
669455;6
669461;22
669462;29
669875;4
670054;2
670289;2
670293;5
670516;71
671053;117
671143;2
671211;1
671213;2
671214;2
671218;2
671222;1
671224;25
671231;1
671232;36
671266;9
671267;10
672460;1
672794;1
673271;5
673372;4
673375;16
673548;24
673862;1
674054;1
674079;2
674082;6
674529;184
674703;7
674972;7
674977;1
675281;10
675864;2
675874;61
676202;2
678932;1
679202;1
679249;1
679259;3
679940;1
680114;1
680115;274
680125;1
680127;78
680277;3167
680279;21
680283;1
680378;7
680496;2
681398;42
681627;1
682179;3
682400;20
682526;12
682562;3
682798;3
682863;10
682956;1
682998;2
683124;5
683260;1
683354;23
683355;15
684063;22
684065;16
684738;2
685454;1
685565;4
685828;5
686223;27
686429;4
686439;5
686578;10
686597;28
686665;2
686831;1
687329;1
687436;4
687803;7
687844;8
687846;1
688066;2
688079;1
688246;5
688867;3
689405;15
689781;8
689904;264
690307;1
690417;2
690879;2
691689;4
691816;11
691964;56
691965;28
691966;2
692036;4
692418;5
692994;3
693272;2
693746;39
693851;1
693988;7
694055;2
696485;9
696760;6
697331;1
698486;2
698488;3
698728;2
698738;5
698769;3
698776;19
698827;2
699041;5
699192;1
699281;80
699437;3
699876;1
700220;4
700450;41
700500;8
700939;1
702114;17
702115;2
702443;1
703340;1
703342;15
703577;1
704093;4
704125;86
706186;49
706427;13
706562;2
706570;3
707152;85
707232;3
707757;52
708087;8
708091;221
708113;6
708126;36
708131;3
708132;1
708186;50
709323;10
709510;1
709810;4
709813;1
709839;10
709986;3
710111;1
710239;8
710648;1
710740;1
710982;2
712036;10
712213;1
712216;6
712270;1
712357;12
712359;20
712361;13
712362;20
712363;3
712365;7
712368;2
712411;3
712435;37
712438;4
712461;1
712466;263
712469;6
712471;2
712528;90
712531;1
712532;10
712535;2
712710;1
712711;14
712982;11
712991;28
713030;18
713049;5
713051;8
713052;6
713053;2
713054;9
713055;5
713057;1
713059;27
713063;34
713588;20
713612;2
713887;4
714109;2
714307;2
714531;1
714549;1
714943;1
715179;1
715222;1
715989;1
716545;1
716546;1
716760;8
716789;7
716816;1
716817;1
716925;32
717608;1
717610;25
717785;3
717836;1
717961;5
718252;1
718255;1
720633;2
721133;2
722472;10
722715;4
723172;1
723593;1
723600;1
723627;1
723921;2
728004;17
728056;406
732237;1
732238;5
732242;140
739141;1
741074;145
741830;26
741834;12
741942;3
741978;4
742169;1
742723;1
742726;1
742732;1
742733;63
742740;1
742743;1
742767;15
742825;1
742914;2
743543;4
743545;1
743549;1
743578;3
743585;1
743586;1
743590;1
744227;1
744512;44
744515;32
744872;1
744980;7
744985;1
745088;31
745310;1
745365;50
745368;79
745369;1957
745714;2
746033;2
746128;17
746691;4
747076;1
747304;38
747377;5
747522;1
747525;1
747645;77
747656;34
748008;9
748192;674
748224;2
748280;7
748811;1
748831;2
748857;2
748907;1
748908;2
749413;4
749549;1
751969;1
752140;7
753084;42
753085;24
753702;9
754037;7
754039;2
754041;13
754042;16
754044;8
754046;57
754048;14
754049;13
754052;371
754053;1
754058;75
754059;43
754062;1
754067;13
754069;1
754075;59
754397;2
754409;2
754423;9
754429;1
754476;1
754477;2
754500;1
754514;1
754516;1
754517;3
755164;1
755169;3
755731;119
755732;1
756275;28
756276;23
756277;1
756278;6
756282;17
756283;10
756610;1
756892;3812
758793;1
758796;1
758802;1
758826;79
759412;8
759620;6
759821;726
759851;10
760568;4
760732;75
760939;85
761804;2
762210;1
762486;2
762660;52
762836;2
762845;7
762903;1
762947;3
762954;2
762966;1
762983;3
762984;1
763034;1
764561;7
764562;6
764595;1
764842;1
765197;1
765765;32
765821;20
765840;274
765867;1
765869;5
765888;4
765915;2
766136;1
766224;9
766848;1
767455;1
767787;1
767892;11
767916;3
768034;1
768503;7
768507;36
768650;1
768733;4
771855;1
794903;12
795644;4
795665;7
795666;12
795747;11
795748;7
795750;1
795830;1
796937;93
796942;3
797277;17
797291;6
797419;1
797900;11
849756;18
857227;2
857252;39
857265;1
857276;1
857312;8
857335;30
857473;2
858423;1
858632;1
858634;1
858640;1
859058;1
859143;54
859144;30
860221;95
860233;6
860353;1
860790;2
861298;5
861299;1
861445;39
861454;8
861532;4
861533;2
861534;2
861865;4
862114;1
862415;37
862515;1
862720;5
863227;8
863370;1
863372;2
863522;7
863934;13
864064;1
864069;9
864563;1
864702;1
864732;6
865757;10
866350;1
866564;14
866673;4
866771;1
866774;2
866801;1
866889;1
867076;2
867080;3
867345;1
867904;20
868131;18
869214;1
869279;3
869394;12
869555;3
869719;1
869804;2
869814;13
870242;8
870476;16
870484;11
871203;31
871324;19
871325;9
871584;51
871664;1
871665;52
871741;2
871742;2
872292;2
872330;1
872970;2
873128;3
874423;14
875171;1
875808;2
876091;7
876270;1
876364;3
876478;2
877240;10
877384;19
877406;4
877411;47
877500;93
878220;43
878477;1
879212;3
879308;45
879566;159
879567;4
879628;84
879630;19
879969;650
880156;2
880157;7
880158;2
881260;20
881893;3
881915;6
881953;146
882379;2
882441;2
882626;3
883079;1
883812;16
884086;3
884107;1
884155;1
884684;9
885040;2
885042;1
885475;1
885581;12
885864;3
886343;5
886464;3
887059;9
887061;1
887144;1
887896;1
888064;1
888066;1
888436;99
888721;3
888745;2
888845;3
888997;5
889268;3
889272;2
889300;4
889306;21
889453;6
889876;111
889949;34
889951;1
889953;5
890109;2
890382;2
890399;10
903918;12
903929;2
903945;41
903983;1
903984;2
904708;1
904715;1
905011;1
905079;1
906888;2
907046;18
907197;1
907463;2
908612;1
908615;1
908809;1
908819;2
908820;58
908935;1
908946;5
909656;558
909768;3103
909926;2
909929;8
909932;68
909936;1
909943;1
910038;3
910046;11
910412;71
910540;1
911092;12
911197;1
911205;1
911241;5
912321;1
912801;1
913024;48
913076;1
913099;22
913108;1
913109;37
913183;7
913239;1
913252;1
913326;3
913774;2
913865;42
914327;3
915059;2
915173;1
915471;50
925130;1
925818;1
925984;4
925986;1
926066;9
926067;2
926474;9
926589;2
926697;2397
927083;8
927664;1
927669;1
927704;3
929509;3
929556;1
929795;15
929813;1
929832;10
929835;12
930114;1
930117;3
930118;3
930124;3
930131;1
930138;19
930146;3
930166;18
930802;1
930806;8
930854;41
931533;17
931534;2
931535;1
931866;21
932213;2
932217;10
933059;1
933063;2
933073;1
933262;5
933949;5
935198;8
935199;1
935200;1
935222;19
935223;1
935224;36
935262;1
935263;1
935700;3
935836;8
935848;1
935849;3
935866;4
936078;3
936132;2
936152;1
936154;1
936338;1
936370;3
936375;1
936381;2
936456;9
936476;1
936556;3
936562;3
936564;2
936573;5
936574;1
936578;1
936589;1
936595;2
937218;2
937251;3
937334;1
937450;2
937772;1
937928;5
938080;3
938081;10
938082;2
938155;7
938278;6
938288;3
939858;6
940613;1
941058;10
941338;2
941430;4
941449;11
941463;4
941843;6
941907;235
942016;120
942165;1
942865;3
942866;63
943261;3
943335;4
943346;55
943347;2
943673;3
943830;7
943936;1
944170;5
944171;1
944425;2
944479;2
944547;48
944671;3
945768;1
945775;1
945780;13
945844;20
946234;7
946333;1
946362;3
946677;52
947013;21
947033;1
947309;1
947515;2
947516;2
947919;7
947980;1
948071;16
948102;4
948106;5
948311;8
948519;59
948870;1
957042;2
977927;2
979525;16
979533;1
979688;1
979702;2
979726;143
979746;1
979970;284
979982;1
980251;4
980252;1
980294;3
980347;320
980422;1
980561;1
980584;1
980631;1
980881;1
981327;5
981330;7
981333;7
981335;61
981385;5
983544;1
983967;2
984207;1
984260;5
984307;15
985012;9
985016;1
985149;1
985762;19
985782;4
986106;6
986746;1
987056;4
987066;9
988656;1
988779;1
988801;7
989370;4
989403;1
989422;6
990268;9
990271;1
990316;1
990370;5
990371;5
990712;1
990719;11
990721;34
991943;1
992288;1
993047;1
993073;1
993414;1
993689;4
993692;6
994319;2
994334;1
994573;24
994601;1
994692;1
995014;1
995019;13
995037;1
995050;116
995085;5
996306;3
996558;19
996633;1
996925;3
997332;1
997346;2
997829;27
997877;3
997883;1
997886;4
997887;1
998084;4
998086;17
998845;6
999141;9
999151;1
999416;2
999423;8
999424;2
999544;1
999627;1
999898;7
1000565;1
1000569;3
1001886;1
1002227;2
1002526;20
1002689;1
1002691;1
1002795;8
1002870;1
1003091;2
1003092;1
1003177;19
1003181;7
1004150;1
1004159;22
1004261;7
1004279;5
1004300;2
1004301;4
1004303;1
1004304;2
1005039;2
1005665;2
1005667;2
1005740;3
1005925;11
1005926;1
1005994;1
1006155;1
1006576;3
1006623;2
1007098;1
1007099;5
1007105;4
1007654;2
1007676;12
1007869;7
1008308;43
1008392;4
1009370;1
1009682;5
1010611;1
1016987;3
1017181;1
1017183;6
1017273;1
1017280;25
1026955;20
1027273;8
1027372;1
1027410;3
1028414;2
1028416;10
1028745;1
1028746;2
1028752;16
1029631;2
1029823;320
1029982;1
1030157;1
1030529;3
1031224;1
1031288;9
1031542;1
1031594;8
1032072;66
1032476;1
1032506;2
1032623;3
1033734;10
1033736;1
1033738;18
1033739;4
1033740;3
1033741;7
1033846;6
1033854;1
1033900;31
1034346;52
1034471;1
1034769;1
1034807;2
1034889;3
1035067;40
1035120;6
1035191;1
1035662;11
1035707;4
1036180;7
1036182;3
1036612;1
1036616;5
1036679;11
1036778;1
1036779;3
1037355;650
1037377;7
1037411;2
1037680;5
1038845;1
1038856;1
1038867;5
1040979;1
1040985;1
1041504;2
1041641;1
1041826;16
1042156;9
1042163;1
1042316;1
1042376;22
1042378;5
1042402;12
1045558;1
1045774;1
1045775;1
1045855;4
1046115;4
1046937;1
1046947;9
1046981;1
1046984;4
1047005;27
1047049;4
1047068;1
1048207;3
1048340;6
1048380;19
1048394;1
1048515;17
1048516;7
1048517;399
1048520;1530
1048521;17
1048955;2
1048983;8
1049583;2
1050105;2
1050222;9
1050370;2
1050655;2
1051623;210
1051651;4
1051675;136
1051676;1
1052259;2
1052260;1
1052684;1
1052815;1
1053647;1
1054033;58
1054034;36
1054213;4
1054217;9
1054461;20
1054497;1
1054498;7
1054967;1054
1054968;53
1055104;3
1055192;42
1055692;1
1055723;3
1056496;14
1056511;1
1056810;16
1064514;3
1064535;4
1064539;3
1069073;1
1069494;1
1069536;1
1069827;77
1069980;32
1070314;1
1070424;3
1071052;6
1071053;11
1071072;7
1071177;11
1071718;2
1071719;3
1071918;39
1071947;1
1073196;3
1073253;2
1073351;1
1073388;1
1073423;42
1073531;1
1073986;1
1074043;1
1074044;1
1074311;2
1075402;2
1075417;2
1075768;4
1076126;1
1076443;2
1076450;1
1076549;1
1076588;4
1076594;1
1076596;12
1076926;16
1077255;241
1077256;4
1077285;1
1077675;88
1077947;22
1078050;8
1078087;15
1078089;2556
1078090;33
1078480;54
1079109;1
1079477;1
1079800;4
1079859;24
1079922;2
1079994;2
1079998;2
1080067;1
1080193;1
1080221;8
1080223;26
1080224;1
1080227;28
1080237;4
1080712;4
1081025;2
1081102;1
1081644;3
1081798;2
1082276;88
1082345;1
1082702;4
1082704;1
1082851;13
1084736;2
1086013;4
1086393;4
1087449;2
1088721;1
1089305;3
1089444;8
1089681;5
1090133;1
1090375;1
1091037;5
1091044;6
1091052;3
1091495;1
1094342;4
1094980;10
1095026;2
1095630;1
1095727;2
1095729;1
1095777;1
1096246;2
1096341;9
1096546;1
1096750;4
1096776;1
1096779;52
1099794;6
1099853;51
1100699;13
1100706;5
1100718;3
1100720;3
1100721;1
1100724;15
1100726;1
1100790;3
1100891;19
1101188;1
1101189;10
1101190;1
1101192;1
1101195;1
1101373;1
1101402;3
1104572;8
1104668;4
1104688;1
1104773;1
1104777;1
1104779;9
1104781;9
1105031;2
1105171;6
1105204;20
1105283;2
1105367;2
1108595;15
1108949;1
1109412;1
1109712;1
1109721;2
1109740;12
1110546;25
1111071;3
1111106;2
1111121;1
1111130;11
1111131;2
1111134;9
1111140;23
1111454;4
1111473;1
1111760;1
1112209;13
1112274;3
1113547;12
1114179;34
1114861;23
1114867;6
1114873;5
1114874;1
1114878;1
1114880;6
1114922;2
1114924;4
1115757;1
1115758;8
1116036;1
1116369;1
1116375;1
1116482;5
1117244;1
1117310;2
1117311;4
1117645;406
1117702;4
1117707;47
1117708;1
1117709;3
1117987;44
1118054;8
1118153;1
1118202;81
1118279;4
1119058;4
1119528;12
1119533;3
1120045;2
1120568;1
1120623;1
1120652;23
1120658;1
1120767;1
1120792;6
1120920;1
1120927;14
1120929;1
1120964;1
1120990;1
1120994;6
1120995;1
1120996;2
1121000;2
1121084;2
1121097;49
1121114;1
1121254;1
1121276;8
1121290;1
1121295;23
1121298;14
1121316;2
1121322;2
1121324;21
1121326;1
1121328;126
1121331;1
1121338;2
1121345;1
1121395;8
1121409;1
1121416;1
