TaxID;output/DNA_220629_20-22hmix_cer_BIOMminiprep_S23_kaiju.out
624147;2
626343;3
626372;1
626929;58
626930;2
626931;13
626932;11
626933;14
626935;63
626937;146
626938;2
626940;3
626947;1
627087;4
627131;8
627141;5
627192;1
627445;1
627669;2
629680;1
630403;1
630520;1
630921;1
631220;9
631362;1
632516;3
632955;15
633150;1
633415;8
633417;4
633701;1
633807;2
633813;15
634113;3
634436;3
634765;1
634771;3
634784;1
634994;2
635003;1
637393;7
637577;6
637886;24
637911;1
638617;1
638619;3
638660;1
638847;3
638849;39
639200;1
639313;1
640205;1
640331;3
640938;15
641107;8
641238;1
641407;8
641491;1
641510;5
642248;6
642589;34
642776;1
643217;2
643568;10
643671;1
643673;1
643674;14
643747;2
644652;1
645110;1
645116;1
645117;1
645273;18
645466;10
645578;6
645597;1
645616;1
645617;4
645664;1
645887;1
646413;3
646534;1
647910;2
648176;1
648716;24
648752;1
648794;10
648802;1
648995;20
649196;3
649461;2
649507;5
649743;4
649746;2
649756;109
649757;1
649776;2
649777;48
649831;2
651086;6
651137;1
651143;3
651456;8
651554;4
651561;6
651663;5
651822;8
652706;3
652715;4
652716;6
652722;3
652740;5
652787;1
652876;7
653685;57
653930;3
653931;2
653940;1
654363;5
654686;1
655098;2
655186;3
655338;4
655353;1
655355;3
655607;10
655809;1
655812;1
656179;1
656366;4
656433;1
657014;1
657276;12
657316;1
657317;18
657318;2
657319;5
657323;1
657326;2
657387;19
657409;1
658057;1
658062;1
658083;1
658085;2
658087;9
658088;8
658225;1
658401;1
658457;4
658473;7
658630;3
658655;7
658656;39
658665;2
659006;1
659014;4
659015;5
659016;3
659017;1
659251;2
659351;4
659425;6
659428;2
661086;1
661089;5
661481;4
661483;2
661485;4
661488;4
662367;1
662548;1
662880;1
663243;59
663275;9
663364;4
663602;1
663609;1
663610;10
663704;12
664638;2
664909;1
664962;1
665032;1
665038;9
665099;42
665118;1
665126;4
665550;1
665792;11
665874;4
665913;2
665914;1
665942;43
665950;4
665951;1
665956;8
665959;7
666018;1
666505;1
666563;1
666685;4
666702;8
667306;1
667676;1
668570;20
668625;3
669041;14
669359;1
669455;1
669461;10
669462;7
669875;3
670054;2
670293;6
670486;1
670516;42
671053;13
671143;1
671211;1
671213;3
671214;4
671218;1
671222;1
671224;18
671232;29
671266;5
671267;3
671278;1
671987;1
672460;2
673271;3
673372;4
673375;2
673548;22
673954;1
674079;3
674082;1
674529;46
674703;3
674972;4
675281;6
675864;3
675874;22
676599;1
678932;1
679201;1
680115;63
680125;1
680127;34
680277;193
680279;1
680287;1
680378;1
680496;6
681398;15
681627;2
682080;2
682179;4
682400;12
682526;12
682562;5
682798;3
682863;3
682979;2
683124;1
683125;1
683228;1
683260;1
683305;1
683354;12
683355;25
684063;18
684065;11
684719;1
684738;1
685565;8
685778;1
685828;3
686223;15
686429;2
686578;3
686597;25
686800;1
686831;1
687436;3
687525;1
687844;6
687846;2
688867;3
689405;9
689781;3
689904;91
690307;1
690417;1
690567;1
690879;3
691689;4
691816;4
691964;16
691965;13
691966;2
692036;4
692418;2
692994;5
693153;1
693746;38
693988;3
694055;1
694427;1
695850;1
696281;1
696485;3
696763;1
697025;1
697331;1
698486;3
698488;3
698728;1
698738;1
698769;1
698776;1
698827;2
698986;1
699041;2
699192;2
699281;48
699437;2
699876;2
700450;7
700500;13
702113;3
702114;14
702456;3
702745;1
703342;8
704125;29
706186;14
706427;6
706570;4
707152;11
707757;7
708091;26
708113;7
708126;17
708132;2
708186;9
709323;3
709810;4
709839;3
709876;1
709986;4
710111;2
710239;2
710790;1
710995;1
712036;14
712211;1
712216;1
712357;1
712359;7
712361;5
712362;4
712363;4
712365;1
712411;1
712435;26
712438;2
712461;1
712466;97
712528;17
712532;1
712535;4
712711;3
712982;3
712991;17
713030;3
713049;6
713051;3
713052;1
713053;1
713054;2
713055;1
713059;1
713588;17
713612;3
713887;1
714067;1
714899;1
715179;3
715222;1
715451;1
715784;1
716546;3
716760;6
716789;1
716813;1
716816;1
716925;24
717608;1
717610;6
717785;5
717961;3
718008;1
718014;1
720605;4
720633;3
722472;13
722715;1
723921;1
728004;9
728056;198
732237;1
732238;4
732242;27
741074;36
741830;6
741834;2
741978;2
742054;2
742722;5
742723;1
742725;1
742733;16
742740;1
742743;1
742767;2
742914;1
743545;3
743549;1
743555;3
743581;1
744227;4
744512;7
744515;8
744979;1
744980;1
745088;7
745365;18
745368;38
745369;684
745714;1
746033;2
746128;3
746691;3
747076;1
747304;55
747645;19
747656;25
748008;3
748121;1
748192;161
748247;1
748280;2
748652;1
748770;1
748831;4
748907;3
748908;1
749413;1
749529;1
752140;4
753084;13
753085;20
753702;5
754038;1
754041;1
754042;3
754044;6
754046;28
754048;4
754049;5
754052;135
754058;8
754059;4
754062;1
754067;10
754069;1
754075;15
754423;5
754436;1
754476;2
754500;1
755164;1
755731;57
755732;1
756275;7
756276;1
756278;3
756282;7
756689;2
756892;740
758793;10
758796;2
758802;1
758825;2
758826;50
759412;4
759620;3
759821;235
759851;1
760154;1
760568;3
760732;17
760939;26
762209;1
762486;2
762660;11
762836;2
762845;4
762947;1
762954;2
762983;1
763998;1
764561;6
764562;2
765414;4
765765;4
765821;11
765840;81
765869;3
766136;4
766848;1
767018;1
767817;1
767892;10
767916;4
768480;1
768503;8
768507;9
768650;2
768730;1
768733;8
794903;6
795644;2
795645;1
795665;8
795666;8
795747;1
795748;1
796937;31
797277;3
797291;5
797292;1
797900;3
849756;4
857227;3
857252;21
857265;2
857312;6
857335;11
857417;2
857473;1
858640;1
859058;1
859143;19
859144;11
859656;1
860221;19
860353;1
861298;2
861445;13
861454;2
861532;2
861865;6
862114;2
862415;19
862720;4
863227;2
863522;6
863921;2
863934;12
864051;1
864069;12
864702;1
864732;1
865757;2
866564;11
866673;2
867076;2
867345;2
867845;1
867904;18
868131;5
869394;6
869555;1
869719;3
869814;11
870242;14
870476;10
870482;1
870903;3
871203;11
871271;1
871324;4
871325;7
871584;33
871665;13
871741;1
872327;2
872330;3
873128;1
874423;3
875041;1
876091;3
876364;1
877240;7
877384;6
877406;4
877411;15
877500;44
878220;31
879212;2
879308;9
879566;73
879567;1
879628;8
879630;5
879969;298
880072;1
880156;1
880157;9
881260;5
881893;1
881915;1
881953;39
882104;1
882379;1
882446;1
883812;4
884086;2
884107;1
884684;4
885042;1
885581;6
885864;2
886343;1
886464;1
887059;3
887324;1
888435;1
888436;55
888997;2
889268;2
889272;3
889300;1
889306;13
889453;1
889876;49
889949;9
889953;2
889956;1
890109;1
890399;16
903918;1
903945;4
903983;1
904708;3
905011;2
905079;1
907046;6
907463;1
908615;1
908809;1
908820;16
908946;2
909656;174
909768;346
909929;9
909932;22
910038;1
910046;1
910412;35
911092;7
911112;1
911197;1
911205;5
913024;27
913076;1
913099;7
913108;2
913109;7
913183;6
913252;2
913326;1
913865;27
914150;1
915471;30
925409;1
925984;3
926067;3
926474;5
926697;411
927083;10
927664;1
927669;3
927704;1
929562;1
929795;1
929813;3
929832;1
929835;10
930124;11
930138;8
930152;1
930166;14
930806;3
930854;25
931533;3
931534;2
931866;11
931890;1
932213;1
932217;5
933059;1
933262;3
933926;5
933949;4
935199;3
935200;1
935222;8
935224;21
935848;1
935849;2
935866;5
936078;1
936132;1
936154;1
936155;1
936338;1
936381;3
936456;6
936556;1
936564;1
936573;5
936578;2
936589;1
936591;1
936594;1
937218;6
937251;1
937772;1
937927;1
937928;2
938081;5
938288;2
938293;2
939858;2
940614;1
941058;2
941449;14
941463;2
941843;8
941907;76
942016;48
942865;3
942866;81
943261;1
943335;4
943346;33
943673;3
943830;2
943936;1
944170;1
944322;1
944479;1
944547;20
944671;1
945780;11
945844;22
946228;1
946234;2
946362;2
946573;1
946677;16
946678;2
947013;7
947515;1
947516;2
947919;4
948071;8
948102;2
948106;4
948311;5
948519;29
948870;1
957042;3
979525;4
979627;1
979726;39
979970;125
980251;3
980347;197
980561;1
980631;1
980881;3
981327;5
981330;4
981333;2
981335;28
981384;1
983544;1
984207;2
984237;1
984260;1
984307;20
985012;1
985016;1
985149;1
985250;2
985762;8
986106;4
986711;1
987056;5
987063;1
987066;2
988480;1
988656;1
988801;2
989370;1
989403;3
989422;3
990078;1
990268;2
990271;1
990316;5
990370;3
990371;2
990719;7
990721;12
992287;3
993073;3
993414;3
994319;2
994334;1
994573;5
994601;2
995019;3
995037;1
995050;103
995085;6
996558;9
996925;2
997330;1
997346;1
997829;17
997886;1
997895;1
998084;2
998086;3
998845;1
999141;5
999408;1
999414;1
999423;2
999424;2
1000569;1
1002227;3
1002526;11
1002689;1
1002691;1
1002795;6
1003177;16
1003181;6
1004156;1
1004159;11
1004261;2
1004279;6
1004316;1
1004901;1
1005740;6
1005925;4
1005926;1
1005994;2
1006005;1
1006155;2
1006576;1
1007105;5
1007676;4
1007869;1
1008308;25
1008392;1
1009682;5
1010610;2
1010611;4
1016987;2
1017181;2
1017280;11
1026955;5
1027273;8
1027292;1
1028416;2
1028745;1
1028752;3
1028989;1
1029823;56
1029982;1
1030841;2
1031288;6
1031594;1
1032072;16
1032480;2
1032527;1
1032623;1
1033734;2
1033738;16
1033739;1
1033741;1
1033846;6
1033854;1
1033900;1
1034346;27
1034797;2
1034807;1
1034889;5
1035067;21
1035120;9
1035184;1
1035191;1
1035662;9
1035707;2
1036020;3
1036180;4
1036182;2
1036677;2
1036679;2
1036778;5
1036779;2
1037355;232
1037377;4
1038856;1
1038867;5
1040979;1
1041641;1
1041768;1
1041826;2
1042123;1
1042156;4
1042163;1
1042316;1
1042376;9
1042402;3
1043206;1
1043588;3
1045774;1
1045855;3
1046115;5
1046556;1
1046937;1
1046981;1
1046984;2
1047005;21
1047049;3
1048207;1
1048340;3
1048380;11
1048394;1
1048515;36
1048516;5
1048517;447
1048520;794
1048521;12
1048955;1
1048983;1
1049583;2
1050222;9
1050370;1
1051623;4
1051675;66
1051676;1
1052209;1
1052684;1
1054033;19
1054034;19
1054213;1
1054217;3
1054461;15
1054497;1
1054498;3
1054967;39
1054968;72
1055192;17
1055352;2
1055469;1
1055526;2
1055723;1
1056496;7
1056810;12
1057002;2
1064514;2
1064535;1
1064539;4
1069161;2
1069494;2
1069827;19
1069980;8
1071052;1
1071053;2
1071072;1
1071079;1
1071177;4
1071503;1
1071602;1
1071719;1
1071918;20
1071947;1
1072463;1
1073196;1
1073423;13
1073531;2
1075417;1
1075768;9
1076125;4
1076331;1
1076443;4
1076524;1
1076550;2
1076551;1
1076588;6
1076596;6
1076620;1
1076926;12
1077255;127
1077675;44
1077935;1
1077936;1
1077944;1
1077947;21
1078050;8
1078087;7
1078089;963
1078090;6
1078091;2
1078480;24
1079109;2
1079800;2
1079859;12
1080067;2
1080187;2
1080221;6
1080223;7
1080224;1
1080227;5
1080237;2
1080712;2
1081669;1
1081798;5
1082276;36
1082345;1
1082580;1
1082702;3
1082704;1
1082851;12
1084736;1
1086013;6
1086393;1
1089444;4
1089681;2
1090134;1
1091494;1
1091495;1
1094342;2
1094980;2
1096246;2
1096750;1
1096779;16
1097668;2
1099794;4
1099853;31
1100699;10
1100704;1
1100706;4
1100720;2
1100724;11
1100726;3
1100891;12
1101189;7
1101190;1
1101192;2
1101402;1
1104688;1
1104777;1
1104779;4
1105031;1
1105171;1
1105204;19
1105283;6
1108595;12
1109711;1
1110389;2
1110546;3
1111121;2
1111130;2
1111134;8
1111140;22
1111454;3
1112209;2
1112251;1
1113547;1
1114179;6
1114861;13
1114867;4
1114873;4
1114874;1
1114875;1
1114880;6
1114924;7
1115510;1
1115758;4
1116231;1
1116375;5
1117311;3
1117645;150
1117702;4
1117707;6
1117708;1
1117709;1
1117987;11
1118054;5
1118202;41
1118279;2
1119058;8
1119528;16
1119533;3
1120045;3
1120623;3
1120652;7
1120658;1
1120792;3
1120926;1
1120927;9
1120994;1
1120996;4
1121000;5
1121084;1
1121097;8
1121114;5
1121264;1
1121295;8
1121298;4
1121324;8
1121326;1
1121328;39
1121338;2
1121395;6
1121405;1
1121416;1
1121420;4
1121451;1
1121832;2
1121886;9
1122148;1
1122154;2
1122184;1
1122219;5
1122252;1
1122261;2
1122991;1
1123003;16
1123030;1
1123043;2
1123288;3
1123291;2
1123352;15
1123518;2
1123867;4
1124188;4
1124597;2
1124744;1
1124835;48
1124849;4
1125876;1
1125967;2
1125979;1
1127483;1
1127514;8
1127515;3
1127829;1
1128131;1
1128665;1
1128970;1
1129147;2
1129191;2
1129192;2
1129194;2
1129264;5
1129547;10
1129704;1
1129771;17
1129792;23
1130046;1
1130380;23
1130819;2
1131280;15
1131292;1
1131315;29
1131462;8
1131703;4
1131707;7
1131812;20
1131813;1
1131814;1
1132026;79
1132028;1
1132417;4
1133022;40
1133319;209
1133344;1
1133559;2
1134404;12
1134406;5
1134413;3
1134435;151
1134687;23
1135990;14
1136135;9
1137095;1
1137281;1
1137284;1
1137745;2
1137848;6
1137994;2
1138170;5
1138189;7
1138190;2
1138194;18
1138585;12
1141135;3
1141136;57
1141137;21
1141138;4
1141168;5
1141526;2
1141883;2
1141887;1
1144305;1
1144311;2
1144313;13
1144316;3
1144317;4
1144318;3
1144320;6
1144324;1
1144331;1
1144335;1
1144338;1
1144342;1
1144343;8
1144344;3
1144522;11
1144547;1
1144618;1
1144661;7
1144662;39
1144663;4
1144664;1080
1144665;6
1144666;4
1144667;180
1144668;162
1144669;14
1144672;19
1144673;1
1144680;16
1144873;1
1144883;1
1145168;1
1145276;1
1147094;15
1147123;6
1147137;4
1147139;40
1147142;1
1147159;1
1147684;4
1148157;23
1148509;4
1148786;7
1149133;1
1150298;2
1150389;2
1150469;1
1150757;27
1150990;2
1151001;1
1151389;1
1151426;1
1151719;1
1151742;1
1155073;48
1155158;2
1155384;2
1155385;2
1155388;7
1155689;2
1155738;2
1155739;18
1156355;4
1157490;4
1157962;1
1157986;2
1157987;11
1158148;4
1158165;1
1158170;5
1158172;1
1158175;1
1158289;2
1158292;2
1158294;8
1158345;4
1158459;4
1158996;2
1159016;1
1159213;2
1159323;8
1159752;8
1160091;3
1160095;4
1160279;1
1160710;1
1160721;37
1160795;2
1161125;1
1161127;1
1161412;1
1161901;4
1161902;1
1161906;3
1161927;8
1161930;1
1161931;1
1161935;55
1161939;1
1161942;30
1162290;20
1162633;6
1162717;6
1162980;1
1163301;1
1163398;1
1163419;11
1163621;1
1163670;31
1163747;1
1164882;3
1165090;1
1165092;2
1165135;1
1165151;1
1166130;1
1166337;1
1166948;1
1166950;5
1167637;1
1168034;2
1168035;4
1168039;14
1168169;9
1168281;25
1168478;5
1168479;3
1168546;1
1168549;3
1168828;1
1168829;2
1168831;2
1169152;1
1169310;1
1169626;1
1169634;1
1170227;1
1170562;1
1170699;2
1172185;1
1172187;3
1172190;1
1172192;5
1172614;3
1172621;1
1173024;1
1173025;1
1173028;1
1173062;25
1173264;1
1173284;1
1173559;11
1173585;2
1173690;1
1173761;10
1173762;17
1173772;3
1174501;3
1174528;1
1175306;1
1175444;1
1175445;1
1175654;34
1175657;20
1175659;28
1175662;6
1175663;124
1176176;2
1176243;1
1176257;2
1176259;10
1176422;13
1176482;8
1176536;1
1176539;2
1176649;5
1177156;6
1177180;1
1177574;9
1177712;2
1177931;14
1177982;14
1178516;1
1178825;1
1179155;5
1179778;1
1181527;1
1181531;1
1181534;2
1181611;1
1182451;3
1182762;1
1182970;3
1183400;4
1183401;1
1183413;2
1183427;2
1183435;1
1183436;2
1184396;1
1184398;1
1185412;91
1185650;52
1185766;2
1185843;2
1187078;1
1187080;45
1187128;7
1187851;1
1187855;1
1188319;11
1188745;1
1188795;3
1189126;5
1189325;1
1190813;1
1191889;3
1191912;1
1192846;1
1192866;5
1193500;11
1193503;17
1193515;16
1193534;16
1193620;1
1193713;3
1194090;2
1194168;9
1194427;1
1194566;1
1195072;5
1195085;7
1196083;47
1196095;62
1196323;1
1196353;1
1196828;1
1197127;2
1197460;2
1197717;372
1197861;1
1197935;1
1197951;6
1198013;17
1198014;10
1198018;1
1198024;3
1198136;16
1198137;5
1198140;61
1198452;1
1198980;2
1200557;4
1200721;1
1200747;2
1200749;1
1200751;6
1200993;1
1201011;1
1201013;6
1201031;3
1201288;2
1202448;2
1202532;3
1202712;36
1202713;7
1202716;2
1202724;1
1203033;2
1203556;1
1203578;3
1204516;2
1204517;4
1204528;5
1204529;2
1204533;4
1204539;6
1204540;1
1206110;32
1206336;2
1206458;1
1206557;10
1206749;1
1206980;2
1207057;15
1207504;3
1207545;17
1208583;1
1208599;1
1208660;4
1209355;65
1210095;1
1210884;1
1210932;1
1211280;1
1211326;31
1211386;5
1211417;3
1211640;2
1211803;1
1211807;10
1211851;1
1212549;13
1214071;1
1214564;1
1214604;1
1214924;3
1215031;1
1215032;1
1215913;1
1216040;1
1216062;2
1216297;3
1216932;12
1217274;1
1217282;61
1217627;1
1217629;2
1217655;1
1217656;5
1217662;1
1217668;1
1217669;6
1217671;2
1217692;80
1217697;1
1217699;4
1217703;3
1217704;4
1217705;186
1217707;33
1217709;6
1217710;67
1217711;2
1217712;3
1217714;7
1217715;1
1217799;2
1217970;3
1218247;6
1218493;1
1218801;5
1219382;13
1219383;2
1219626;8
1220182;1
1220534;2
1220600;1
1221450;3
1221500;14
1221996;1
1222016;2
1222017;6
1224302;1
1224947;1
1225128;1
1225184;1
1225476;1
1225564;1
1225647;5
1225657;1
1225769;2
1225795;4
1226325;1
1226327;4
1226754;2
1226755;1
1227265;1
1227267;4
1227276;1
1227546;2
1227945;1
1229153;14
1229165;6
1229268;4
1229520;1
1229753;1
1229760;48
1229970;1
1230341;2
1230462;1
1230531;4
1230734;4
1231000;5
1231044;1
1231053;2
1232410;1
1232428;21
1232429;1
1232431;9
1232575;1
1232681;1
1233081;1
1233230;5
1233411;7
1233488;30
1233950;6
1233951;62
1234023;17
1234143;7
1234144;12
1234594;2
1234666;28
1234841;14
1234888;1
1235259;2
1235786;1
1235790;6
1235792;1
1235793;30
1235796;3
1235797;9
1235798;7
1235799;9
1235800;12
1235811;1
1235835;7
1235850;1
1235997;2
1236000;4
1236046;5
1236102;1
1236179;3
1236220;5
1236486;20
1236974;2
1236989;1
1237094;2
1238224;1
1239382;4
1239384;24
1240085;19
1240404;1
1240483;1
1240676;1
1241326;1
1241978;24
1241979;1
1241981;3
1241982;55
1243183;1
1243609;1
1243662;13
1243664;2
1244531;19
1244856;2
1244869;2
1245417;1
1245436;2
1245441;7
1245522;2
1245526;2
1246459;3
1246637;7
1247023;5
1247191;1
1247520;1
1247936;1
1248727;1
1249480;1
1249552;2
1249554;3
1249555;7
1249621;10
1249627;3
1249972;1
1249975;3
1249978;3
1249981;1
1249997;2
1249999;4
1250006;1
1250050;1
1250059;3
1250198;1
1250232;2
1250286;6
1250339;1
1250544;1
1254401;1
1254439;2
1255570;1
1255690;7
1256198;2
1256202;1
1256206;2
1256230;1
1256557;4
1256561;3
1256569;26
1256570;1
1257021;2
1258546;2
1258572;8
1258573;1
1259157;5
1259159;5
1259183;1
1259190;2
1259203;1
1259234;5
1259236;1
1259239;1
1259464;13
1259676;1
1259797;1
1259824;5
1260356;5
1260984;1
1260987;7
1261403;2
1261622;1
1261634;6
1261635;11
1261637;26
1261639;1
1262518;3
1262521;1
1262522;2
1262524;3
1262535;2
1262536;1
1262537;3
1262540;1
1262585;5
1262685;3
1262686;1
1262688;3
1262689;1
1262690;2
1262694;2
1262695;2
1262696;1
1262698;1
1262700;2
1262703;7
1262705;5
1262734;2
1262736;10
1262739;2
1262740;7
1262741;1
1262742;4
1262744;1
1262747;1
1262748;2
1262749;6
1262750;3
1262751;3
1262753;9
1262755;2
1262759;2
1262761;4
1262768;3
1262770;2
1262773;1
1262775;19
1262776;1
1262777;2
1262779;1
1262780;10
1262781;3
1262782;7
1262783;1
1262787;2
1262788;25
1262790;1
1262792;1
1262793;2
1262794;7
1262796;1
1262797;1
1262798;1
1262799;11
1262800;4
1262801;6
1262802;6
1262803;39
1262804;5
1262807;2
1262808;6
1262809;1
1262810;9
1262811;1
1262816;10
1262817;1
1262819;11
1262820;1
1262821;4
1262822;5
1262823;1
1262824;9
1262825;3
1262827;1
1262828;1
1262829;1
1262830;4
1262831;58
1262832;1
1262833;5
1262835;1
1262838;3
1262839;1
1262840;1
1262841;2
1262842;4
1262843;2
1262846;2
1262849;1
1262851;1
1262855;1
1262857;1
1262867;5
1262868;3
1262869;2
1262870;1
1262871;2
1262873;4
1262874;2
1262878;14
1262882;21
1262884;1
1262886;2
1262887;1
1262888;12
1262892;4
1262893;16
1262894;2
1262896;5
1262897;1
1262899;2
1262904;1
1262905;3
1262906;1
1262907;2
1262908;1
1262909;20
1262910;4
1262913;19
1262915;1
1262916;1
1262917;2
1262918;5
1262919;47
1262920;3
1262921;4
1262922;5
1262923;8
1262925;4
1262927;1
1262929;1
1262930;1
1262932;5
1262933;4
1262934;6
1262935;1
1262936;8
1262937;2
1262938;2
1262943;1
1262944;3
1262945;6
1262951;5
1262952;6
1262953;39
1262954;6
1262955;7
1262956;12
1262957;3
1262958;3
1262959;1
1262961;1
1262962;2
1262965;9
1262966;3
1262969;10
1262970;6
1262974;3
1262980;11
1262987;11
1262988;1
1262989;2
1262990;8
1262991;7
1262992;1
1262993;3
1262995;4
1262997;8
1262999;3
1263000;5
1263001;6
1263002;13
1263003;1
1263004;7
1263005;12
1263006;5
1263007;1
1263011;25
1263013;1
1263015;6
1263017;1
1263018;2
1263021;13
1263022;6
1263023;4
1263025;24
1263026;2
1263027;2
1263028;1
1263029;2
1263030;2
1263032;4
1263033;1
1263035;5
1263036;3
1263037;2
1263040;2
1263050;6
1263052;12
1263053;1
1263061;2
1263062;1
1263063;5
1263066;1
1263068;20
1263072;1
1263079;1
1263080;2
1263094;1
1263099;1
1263100;1
1263101;2
1263102;1
1263103;1
1263106;2
1263547;92
1263550;7
1263866;1
1264700;13
1264899;8
1265445;2
1265622;2
1265734;1
1265861;2
1265935;4
1266064;3
1266666;1
1266765;4
1266908;1
1267021;1
1267217;7
1267423;8
1267424;4
1267456;1
1267766;3
1267944;1
1267973;1
1268254;3
1268548;28
1268550;1
1268553;1
1268622;40
1268996;2
1273103;1
1273132;6
1273429;1
1273711;1
1273738;4
1274356;11
1274359;1
1274384;21
1274631;7
1276290;12
1276755;1
1276757;1
1277350;2
1277351;50
1278078;1
1278212;65
1278232;5
1278244;1
1278261;1
1278263;1
1278268;2
1278643;1
1279027;4
1279029;1
1279082;3
1280052;2
1280483;23
1280514;1
1280668;1
1280669;4
1280670;1
1280671;2
1280672;1
1280674;16
1280676;4
1280680;4
1280681;5
1280685;8
1280686;2
1280847;1
1280941;1
1280944;3
1280946;1
1281486;19
1281767;1
1282360;1
1282361;1
1282362;1
1282440;1
1282737;1
1282858;3
1282863;42
1282883;1
1282995;119
1283076;5
1283078;1
1283284;45
1283288;2
1283291;2
1283312;1
1283313;2
1284775;4
1285191;2
1285192;2
1285242;1
1285465;2
1285928;1
1286093;1
1286186;1
1286698;5
1287086;1
1287120;1
1287233;2
1287252;1
1287268;1
1287270;2
1287287;8
1287313;48
1287488;1
1287657;1
1287735;7
1287736;1
1287737;20
1287738;20
1288026;1
1288120;1
1288121;3
1288362;1
1288385;3
1288391;3
1288410;2
1288494;5
1288970;1
1288971;1
1289167;2
1289170;1
1289467;1
1289519;15
1289596;5
1290553;1
1291540;1
1293035;3
1293439;4
1293442;2
1293539;2
1294263;1
1294267;7
1294274;1
1294297;2
1294299;2
1295076;1
1295141;2
1295366;8
1295382;5
1295609;1
1296415;1
1296536;1
1296538;5
1296539;2
1296540;1
1296655;2
1296656;1
1296669;3
1297121;4
1297424;19
1297570;4
1297617;65
1297750;37
1298857;13
1298915;8
1299330;1
1299341;28
1299429;54
1300004;17
1300006;18
1300035;13
1300307;3
1300914;4
1301026;6
1301086;1
1301100;3
1301283;1
1301620;5
1301914;1
1301915;1
1302151;1
1302649;2
1302659;1
1302685;1
1302687;1
1302689;1
1302690;3
1303256;16
1303579;1
1303817;2
1304799;2
1304866;49
1305740;3
1305826;1
1306154;3
1306274;5
1306526;6
1306991;5
1306993;1
1307759;13
1307804;3
1307839;1
1307853;3
1307918;7
1307925;1
1308898;1
1308899;1
1309583;2
1310165;2
1310166;11
1310572;2
1310603;4
1310605;3
1310611;2
1310613;19
1310621;12
1310623;1
1310627;2
1310637;2
1310639;6
1310646;1
1310647;14
1310660;3
1310728;5
1310759;2
1311044;1
1311337;1
1312072;5
1312183;1
1312922;2
1313211;1
1313421;5
1314779;1
1315211;2
1316596;5
1316739;1
1317114;2
1317117;1
1317123;22
1318598;1
1318743;1
1321365;8
1321778;4
1321780;2
1321782;1
1321784;5
1322346;1
1323370;5
1323375;1
1323422;3
1324013;1
1324314;3
1324350;11
1324352;20
1324617;44
1324766;1
1324851;4
1324935;2
1324956;1
1325100;3
1325107;2
1325358;5
1325372;1
1325435;7
1325731;51
1325933;1
1325935;3
1327037;258
1327752;1
1327772;1
1327777;1
1327970;17
1327971;6
1327974;4
1327976;33
1327980;3
1327981;30
1327982;32
1327983;12
1327985;7
1327990;14
1327992;2
1327993;1
1328030;5
1328930;1
1329200;1
1329516;20
1329796;15
1329895;1
1330021;2
1330035;1
1330255;6
1330545;1
1330547;2
1331198;2
1331704;4
1332080;2
1332145;3
1332264;1
1332824;3
1333651;5
1333660;8
1333845;8
1333854;7
1335043;3
1335060;1
1335061;2
1335062;1
1335230;25
1335309;1
1335616;1
1335631;1
1335745;9
1335746;28
1335760;13
1335967;1
1336207;11
1336794;24
1336806;1
1337051;9
1337054;1
1337838;6
1337886;2
1338368;39
1339210;2
1339230;3
1339236;2
1339238;1
1339239;10
1339242;6
1339244;45
1339253;12
1339256;14
1339279;2
1339286;1
1339298;1
1339299;1
1339346;1
1340425;7
1340435;1
1340531;11
1340534;1
1341154;1
1341157;1
1341683;1
1342301;1
1343891;2
1344003;9
1344416;3
1344585;1
1344949;1
1344950;1
1344951;1
1344959;41
1344963;1
1345115;1
1346286;128
1346502;4
1346889;1
1347366;3
1347386;1
1347392;27
1347393;195
1347788;3
1347902;1
1347903;3
1348114;6
1348467;1
1348472;1
1348613;12
1348616;2
1348774;2
1349383;1
1349416;1
1349417;10
1349421;5
1349436;5
1349818;55
1349819;2
1349820;1
1350067;9
1350429;1
1351585;23
1351838;1
1352601;1
1353158;1
1353529;4
1353886;1
1353889;2
1353891;6
1353941;59
1355330;1
1355374;107
1355477;16
1356306;1
1356488;2
1356852;1
1357545;1
1357714;3
1357716;2
1357916;1
1358418;1
1358420;7
1365007;2
1365361;14
1365365;1
1365375;6
1365407;1
1365628;2
1365950;2
1366046;1
1366050;15
1366055;44
1367462;1
1367852;1
1367881;1
1368430;22
1368476;12
1378168;2
1379154;3
1379159;9
1379270;2
1379870;2
1379903;2
1379908;2
1379910;1
1380157;2
1380355;3
1380357;3
1380368;7
1380384;1
1380387;1
1380388;5
1380389;5
1380412;9
1380675;3
1381081;8
1381557;2
1381597;1
1381751;1
1382359;1
1382456;5
1382458;1
1382466;2
1382803;28
1383067;4
1384060;11
1384078;24
1384082;1
1384459;12
1384487;5
1384509;5
1384589;10
1384636;1
1385590;4
1385591;7
1385594;1
1385657;40
1385658;8
1385659;11
1385935;3
1385975;1
1385984;6
1385985;1
1386078;2
1386092;4
1386098;1
1387231;3
1387353;1
1387555;2
1387557;2
1387779;5
1389192;1
1389223;167
1389250;1
1389489;1
1389922;3
1389932;6
1390249;2
1390373;1
1391188;7
1391223;37
1391224;2
1391375;1
1391428;5
1391627;4
1391647;5
1391653;14
1391654;8
1392231;13
1392389;2
1392486;71
1392487;1
1392489;7
1392490;1
1392540;1
1392758;3
1392836;33
1392854;1
1392998;4
1393034;1
1393049;2
1393122;3
1393139;1
1393469;1
